Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000119280,C1orf198,230837118,230869589,7,350
ENSG00000119283,TRIM67,231162057,231221565,3,491
ENSG00000119285,HEATR1,236549004,236604516,5,556
ENSG00000119535,CSF3R,36466042,36483278,15,109
ENSG00000120332,TNN,175067832,175148075,3,664
ENSG00000120333,MRPS14,175010788,175023425,3,69
ENSG00000120334,CENPL,173799549,173824883,9,144
ENSG00000120337,-,173039201,173050941,-,0
ENSG00000120341,SEC16B,177923955,177984303,8,160
ENSG00000120370,GORAB,170531818,170553834,6,104
ENSG00000120656,TAF12,28587828,28648291,4,277
ENSG00000120937,NPPB,11857463,11858945,1,100
ENSG00000120942,UBIAD1,11273197,11296049,4,196
ENSG00000120948,TARDBP,11012343,11030528,31,168
ENSG00000120949,TNFRSF8,12063302,12144207,5,605
ENSG00000120952,PRAMEF2,12857085,12861909,1,258
ENSG00000121310,ECHDC2,52895909,52927212,26,118
ENSG00000121446,RGSL1,182409191,182560599,21,1044
ENSG00000121454,LHX4,180230263,180278984,3,476
ENSG00000121481,RNF2,185045525,185102603,4,339
ENSG00000121486,TRMT1L,185118100,185157072,4,237
ENSG00000121634,GJA8,147902794,147909269,1,70
ENSG00000121644,DESI2,244653102,244709033,4,433
ENSG00000121753,ADGRB2,31727116,31764893,15,199
ENSG00000121764,HCRTR1,31617685,31632518,5,124
ENSG00000121766,ZCCHC17,31296981,31364953,9,418
ENSG00000121769,FABP3,31365252,31376850,4,66
ENSG00000121774,KHDRBS1,32013867,32060850,4,206
ENSG00000121775,TMEM39B,32072030,32102866,9,142
ENSG00000121851,POLR3GL,145964689,145978848,4,5
ENSG00000121900,TMEM54,32894593,32901438,6,14
ENSG00000121903,ZSCAN20,33472644,33501643,3,145
ENSG00000121904,CSMD2,33513997,34165842,10,4158
ENSG00000121905,HPCA,32885993,32898441,5,106
ENSG00000121931,LRIF1,110947189,110963965,3,41
ENSG00000121933,TMIGD3,111483347,111563962,6,635
ENSG00000121940,-,108927472,108963504,-,0
ENSG00000121957,-,108875349,108934545,-,0
ENSG00000122176,FMOD,203340627,203351758,3,155
ENSG00000122180,MYOG,203083128,203086012,1,57
ENSG00000122188,LAX1,203765176,203776372,3,182
ENSG00000122218,COPA,160288593,160343566,7,242
ENSG00000122223,CD244,160830159,160862887,5,251
ENSG00000122224,LY9,160796073,160828261,11,282
ENSG00000122406,RPL5,92832012,92841924,5,110
ENSG00000122417,ODF2L,86346823,86396342,22,409
ENSG00000122420,PTGFR,78303883,78540701,4,1089
ENSG00000122432,SPATA1,84506299,84567379,6,332
ENSG00000122435,TRMT13,100133149,100150496,5,85
ENSG00000122477,LRRC39,100148447,100178267,4,148
ENSG00000122481,-,95234209,95247225,-,0
ENSG00000122482,ZNF644,90915297,91022272,12,506
ENSG00000122483,CCDC18,93179918,93278730,10,578
ENSG00000122484,RPAP2,92299058,92402056,3,471
ENSG00000123080,CDKN2C,50960744,50974634,3,65
ENSG00000123091,RNF11,51236272,51273447,3,248
ENSG00000123472,ATPAF1,46632736,46673867,14,329
ENSG00000123473,STIL,47250138,47314892,9,466
ENSG00000123684,LPGAT1,211743456,211830763,4,642
ENSG00000123685,BATF3,212686416,212699840,3,176
ENSG00000123689,-,209675411,209676390,-,0
ENSG00000123836,PFKFB2,207034365,207081024,10,211
ENSG00000123838,C4BPA,207104232,207144972,3,249
ENSG00000123843,C4BPB,207088859,207099993,8,102
ENSG00000125459,MSTO1,155563234,155614951,18,20
ENSG00000125462,MIR9-1HG,156404249,156456763,27,142
ENSG00000125703,ATG4C,62784131,62865516,5,475
ENSG00000125944,HNRNPR,23303770,23344336,13,207
ENSG00000125945,ZNF436,23359447,23369836,2,104
ENSG00000126067,PSMB2,35599540,35641526,3,245
ENSG00000126070,AGO3,35930717,36072500,7,568
ENSG00000126088,UROD,45010949,45015575,22,14
ENSG00000126091,ST3GAL3,43705823,43931165,39,1339
