Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000148498,PARD3,34109559,34815325,14,4320
ENSG00000148513,ANKRD30A,37125597,37232567,5,1749
ENSG00000148516,ZEB1,31318494,31529814,25,993
ENSG00000148541,FAM13C,59246129,59363181,20,668
ENSG00000148572,NRBF2,63133246,63155031,2,175
ENSG00000148584,A1CF,50799408,50885675,10,310
ENSG00000148634,HERC4,67921898,68075301,15,858
ENSG00000150051,MKX,27672873,27746060,4,520
ENSG00000150054,MPP7,28050992,28334486,8,2222
ENSG00000150093,ITGB1,32887272,33005792,19,724
ENSG00000150175,FRMPD2B,46870761,46895113,1,202
ENSG00000150201,FXYD4,43371635,43376335,4,96
ENSG00000150275,PCDH15,53802770,55627942,34,13947
ENSG00000150347,ARID5B,61901683,62096944,2,1172
ENSG00000150867,PIP4K2A,22534853,22714578,8,1304
ENSG00000151023,ENKUR,24981978,25062279,5,596
ENSG00000151025,GPR158,25174801,25602229,3,3428
ENSG00000151033,LYZL2,30611778,30629762,1,330
ENSG00000151150,ANK3,60026297,60733490,32,4923
ENSG00000151151,IPMK,58191516,58267894,1,673
ENSG00000151240,DIP2C,274200,689668,5,4733
ENSG00000151461,UPF2,11920021,12043170,4,1051
ENSG00000151465,CDC123,12195964,12250589,9,486
ENSG00000151468,CCDC3,12896624,13099652,2,2047
ENSG00000151474,FRMD4A,13643705,14462142,12,7523
ENSG00000151631,AKR1C6P,4871900,4891975,1,253
ENSG00000151632,AKR1C2,4987774,5018031,10,462
ENSG00000151655,ITIH2,7703315,7749520,6,565
ENSG00000151657,KIN,7750961,7787993,5,292
ENSG00000151963,ZNF37CP,37883593,37884109,1,78
ENSG00000152455,SUV39H2,14878819,14904315,8,134
ENSG00000152457,DCLRE1C,14897358,14954432,16,375
ENSG00000152463,OLAH,15032226,15073853,8,467
ENSG00000152464,RPP38,15097179,15139818,7,378
ENSG00000152465,NMT2,15102583,15168693,5,266
ENSG00000165309,ARMC3,22928023,23038523,13,711
ENSG00000165312,OTUD1,23439074,23442377,1,106
ENSG00000165322,ARHGAP12,31805397,31928876,10,717
ENSG00000165383,-,48909479,48939840,-,-
ENSG00000165406,MARCHF8,45454584,45594906,7,1014
ENSG00000165443,PHYHIPL,59176642,59247774,4,426
ENSG00000165449,SLC16A9,59650763,59736002,3,653
ENSG00000165471,MBL2,52765379,52772784,1,149
ENSG00000165476,REEP3,63521400,63625128,2,600
ENSG00000165507,-,44970980,44978809,-,-
ENSG00000165511,ZNF22-AS1,44997697,45000888,1,33
ENSG00000165512,ZNF22,45000922,45005326,1,43
ENSG00000165568,AKR1E2,4786628,4848062,13,782
ENSG00000165606,DRGX,49364065,49396089,2,278
ENSG00000165609,NUDT5,12165329,12195891,9,194
ENSG00000165623,UCMA,13221765,13234374,2,193
ENSG00000165626,BEND7,13438483,13529014,9,739
ENSG00000165629,ATP5F1C,7788146,7807815,10,164
ENSG00000165630,PRPF18,13586938,13668445,3,373
ENSG00000165632,TAF3,7818496,8016631,1,1514
ENSG00000165633,VSTM4,49014235,49115522,3,700
ENSG00000165731,RET,43077063,43130351,7,471
ENSG00000165733,BMS1,42782794,42834937,1,439
ENSG00000165757,JCAD,30012802,30115494,3,810
ENSG00000165874,SHLD2P1,46610473,46652025,2,240
ENSG00000165983,PTER,16436942,16513745,5,707
ENSG00000165985,C1QL3,16513733,16521879,2,52
ENSG00000165995,CACNB2,18140423,18543557,16,3512
ENSG00000165996,HACD1,17589031,17617374,6,330
ENSG00000165997,ARL5B,18659430,18681639,1,173
ENSG00000168267,PTF1A,23192311,23194245,6,75
ENSG00000168283,BMI1,22321098,22331484,10,5
ENSG00000169126,ODAD2,27775185,27999079,6,1231
ENSG00000169740,-,43643859,43648881,-,-
ENSG00000169813,HNRNPF,43385616,43409186,7,221
ENSG00000169826,CSGALNACT2,43138444,43185302,1,261
ENSG00000170312,CDK1,60778330,60794852,9,188
ENSG00000170324,FRMPD2,48153087,48274696,14,655
ENSG00000170525,PFKFB3,6144933,6254644,19,1546
ENSG00000170759,KIF5B,32009014,32056425,2,360
ENSG00000171988,JMJD1C,63167220,63521850,12,2258
ENSG00000172538,-,49131153,49134021,-,-
ENSG00000172661,WASHC2C,45727199,45792964,10,634
ENSG00000172671,ZFAND4,45615499,45672780,9,434
ENSG00000173848,NET1,5412556,5459056,6,453
ENSG00000175395,ZNF25,37949572,37976647,3,237
ENSG00000176236,RPP38-DT,15095384,15097319,1,23
ENSG00000176244,ACBD7,15075474,15088776,2,153
ENSG00000177283,FZD8,35638246,35642296,1,78
ENSG00000177291,GJD4,35605340,35608935,1,5
ENSG00000177354,C10orf71,49299169,49327492,2,193
ENSG00000177613,-,51695485,51699595,-,-
ENSG00000178363,CALML3,5524960,5526771,1,7
ENSG00000178372,CALML5,5498696,5499570,1,105
ENSG00000178440,TIMM23B-AGAP6,49942055,50011654,2,62
ENSG00000178462,TUBAL3,5393100,5404828,2,174
ENSG00000178473,UCN3,5364965,5374692,1,325
ENSG00000178645,C10orf53,49679650,49710261,4,283
ENSG00000179133,C10orf67,23202695,23344845,4,898
ENSG00000179774,ATOH7,68230594,68232113,1,70
ENSG00000180221,-,58212540,58213036,-,-
ENSG00000180525,-,649947,669581,-,-
ENSG00000180592,SKIDA1,21513474,21526368,4,108
ENSG00000181192,DHTKD1,12068953,12123221,6,548
ENSG00000181800,-,11316832,11319884,-,-
ENSG00000181915,ADO,62804719,62808479,1,13
ENSG00000182010,RTKN2,62183034,62268844,3,494
ENSG00000182077,PTCHD3,27397120,27414368,2,270
ENSG00000182531,OR7E115P,15007860,15008884,1,146
ENSG00000182632,CCNYL2,42409726,42454385,3,698
ENSG00000183049,CAMK1D,12349546,12835545,4,4931
ENSG00000183055,-,58715553,58716257,-,-
ENSG00000183230,CTNNA3,65912456,67763637,5,13830
ENSG00000183346,CABCOCO1,61662928,61766766,2,722
ENSG00000183621,ZNF438,30820206,31031937,9,1383
ENSG00000185267,CDNF,14819244,14838575,5,194
ENSG00000185532,PRKG1,50990887,52298423,5,9916
ENSG00000185736,ADARB2,1177312,1737525,7,6802
ENSG00000185875,-,25016611,25026664,-,-
ENSG00000185904,LINC00839,42475479,42495337,2,205
ENSG00000187134,AKR1C1,4963252,4983283,5,242
ENSG00000187522,HSPA14,14838305,14871741,5,151
ENSG00000187714,-,49610309,49612720,-,-
ENSG00000187783,-,44911315,44937010,-,-
ENSG00000188234,AGAP4,45825593,45853875,8,397
ENSG00000188611,ASAH2,50182777,50279720,6,662
ENSG00000189014,SHLD2P3,47689706,47730436,1,263
ENSG00000189090,FAM25G,47487218,47491700,2,72
ENSG00000189180,ZNF33A,38010649,38065088,8,425
ENSG00000196139,AKR1C3,5035353,5107686,11,934
ENSG00000196372,ASB13,5638866,5666595,5,431
ENSG00000196693,ZNF33B,42574184,42638570,8,554
ENSG00000196793,ZNF239,43556343,43574618,5,161
ENSG00000196932,TMEM26,61406641,61453381,5,333
ENSG00000197308,GATA3-AS1,8050449,8053484,5,105
ENSG00000197321,SVIL,29457337,29736959,13,2112
ENSG00000197444,OGDHL,49734640,49762379,6,252
ENSG00000197889,MEIG1,14959387,14988050,5,450
ENSG00000198105,ZNF248,37776525,37858106,9,537
ENSG00000198298,ZNF485,43606418,43617904,4,98
ENSG00000198610,AKR1C4,5195461,5218949,3,395
ENSG00000198739,-,66926035,67101551,-,-
ENSG00000198879,SFMBT2,7158623,7411488,4,2067
ENSG00000198915,RASGEF1A,43194534,43267065,5,616
ENSG00000198964,SGMS1,50305585,50625163,11,1821
ENSG00000199200,-,34201978,34202074,-,-
ENSG00000199222,Y_RNA,21481715,21481817,1,59
ENSG00000199402,-,28874392,28874507,-,-
ENSG00000199407,-,13727795,13727916,-,-
ENSG00000199446,RNU6-543P,63110138,63110246,1,95
ENSG00000199535,-,24640165,24640284,-,-
ENSG00000199638,-,68461406,68461525,-,-
ENSG00000199733,-,26509588,26509704,-,-
ENSG00000199855,-,27088320,27088427,-,-
ENSG00000200097,-,35250958,35251052,-,-
ENSG00000200369,-,27315119,27315226,-,-
ENSG00000200484,RNU6-1244P,32394557,32394665,1,75
ENSG00000200545,-,19598246,19598463,-,-
ENSG00000200849,Y_RNA,10232610,10232712,1,114
ENSG00000200887,RNU6-598P,30299568,30299673,1,50
ENSG00000201001,RNU6-270P,28760698,28760803,1,63
ENSG00000201196,Y_RNA,52852606,52852703,1,109
ENSG00000201260,RNU6-1075P,16207820,16207927,1,84
ENSG00000201364,-,21933142,21933438,-,-
ENSG00000201390,-,21661634,21661741,-,-
ENSG00000201581,-,6149622,6149940,-,-
ENSG00000201766,-,14663394,14663494,-,-
ENSG00000201861,-,282014,282125,-,-
ENSG00000202190,-,60081740,60081854,-,-
ENSG00000202508,-,13511205,13511313,-,-
ENSG00000203414,BTBD7P1,13156683,13158136,1,77
ENSG00000203496,-,38453180,38466176,1,108
ENSG00000203565,-,33684754,33709868,1,84
ENSG00000204130,RUFY2,68341106,68407294,13,379
ENSG00000204147,ASAH2B,50739317,50816495,3,689
ENSG00000204149,AGAP6,49982189,50011654,3,247
ENSG00000204152,TIMM23B,49942048,49974850,4,46
ENSG00000204161,TMEM273,49154724,49188585,8,333
ENSG00000204172,AGAP9,47501853,47523638,1,167
ENSG00000204174,-,46461098,46465958,-,-
ENSG00000204175,GPRIN2,46541735,46556658,2,223
ENSG00000204176,SYT15,46578216,46594173,6,146
ENSG00000204177,BMS1P1,46788396,46799819,2,216
ENSG00000204179,PTPN20,46911395,47002488,29,487
ENSG00000204682,MIR1915HG,21490271,21497260,1,56
ENSG00000204683,-,21125762,21146559,-,-
ENSG00000204740,MALRD1,19048800,19790401,6,6941
ENSG00000204832,-,17386918,17413503,-,-
ENSG00000205488,CALML3-AS1,5510035,5526246,3,194
ENSG00000205696,-,1526636,1556984,-,-
ENSG00000205740,-,971145,988341,2,207
ENSG00000206448,-,15154801,15155320,-,-
ENSG00000206605,-,26790539,26790646,-,-
ENSG00000206660,-,32056745,32056839,-,-
ENSG00000206796,-,37135236,37135343,-,-
ENSG00000206840,Y_RNA,37994862,37994975,1,37
ENSG00000206842,RNU6-413P,22787392,22787499,1,50
ENSG00000207071,-,45188789,45188896,-,-
ENSG00000207124,RNU6-163P,4514951,4515057,1,63
ENSG00000207135,-,27335500,27335607,-,-
ENSG00000207264,RNU6-15P,21321960,21322067,1,104
ENSG00000207271,Y_RNA,36626014,36626138,1,85
ENSG00000207347,-,21564470,21564577,-,-
ENSG00000207438,-,68503151,68503259,-,-
ENSG00000207453,RNU6-535P,7486702,7486809,1,126
ENSG00000207483,RNU6-1067P,28667918,28668025,1,50
ENSG00000207612,-,29545003,29545097,-,-
ENSG00000207813,-,51299572,51299655,-,-
ENSG00000207930,-,24275684,24275781,-,-
ENSG00000207938,-,17845106,17845193,-,-
ENSG00000212156,RNU6-576P,2199386,2199488,1,86
ENSG00000212331,-,154830,154943,-,-
ENSG00000212411,-,29575305,29575381,-,-
ENSG00000212499,-,12924678,12924785,-,-
ENSG00000212505,RNA5SP299,8656715,8656831,1,92
ENSG00000212520,-,67808501,67808608,-,-
ENSG00000212743,LINC02656,6350315,6352762,1,123
ENSG00000213025,-,68632370,68632727,-,-
ENSG00000213412,-,46415852,46416413,-,-
ENSG00000213606,AKR1B10P1,67750283,67751225,1,51
ENSG00000213609,-,63902450,63903245,-,-
ENSG00000213657,RPL31P44,52389111,52389488,1,56
ENSG00000213659,-,51319825,51320660,-,-
ENSG00000213667,PGGT1BP1,50726946,50727969,1,80
ENSG00000213724,PRDX2P2,34965068,34966259,1,61
ENSG00000213770,FAM210CP,27349716,27350290,1,57
ENSG00000213771,KRT8P37,8513686,8515106,1,121
ENSG00000213778,HNRNPA1P32,30517615,30518861,1,84
ENSG00000213994,-,6197611,6202693,-,-
ENSG00000214015,RPL32P23,6071513,6071918,1,79
ENSG00000214089,RPL9P21,44414648,44415153,1,108
ENSG00000214434,NIFKP1,30380173,30381062,1,62
ENSG00000214881,TMEM14DP,68544488,68544833,1,87
ENSG00000215065,-,47564255,47566016,-,-
ENSG00000215097,-,46774420,46776180,-,-
ENSG00000215146,-,42336100,42353011,4,378
ENSG00000215151,ABCD1P2,38601417,38605609,1,232
ENSG00000215184,-,34675634,34676041,-,-
ENSG00000215227,-,13870796,13871175,-,-
ENSG00000215244,LINC02649,6271168,6353827,1,545
ENSG00000215267,AKR1C7P,5275172,5288470,2,159
ENSG00000215409,-,27331356,27341252,1,323
ENSG00000216035,-,29602263,29602346,-,-
ENSG00000216740,ANXA2P3,64825571,64826579,1,93
ENSG00000216937,CCDC7,32446139,32882874,16,3611
ENSG00000217094,PPIAP31,32188322,32188817,1,95
ENSG00000219932,RPL12P8,67874331,67874911,1,57
ENSG00000221063,-,63372956,63373048,-,-
ENSG00000221331,-,12725253,12725353,-,-
ENSG00000221371,-,14436575,14436661,-,-
ENSG00000221400,SNORD3J,43417248,43417438,1,90
ENSG00000221468,RNU6ATAC11P,43341785,43341910,1,66
ENSG00000221594,-,54607873,54607957,-,-
ENSG00000222071,-,21496561,21496641,-,-
ENSG00000222092,-,29711914,29712008,-,-
ENSG00000222108,-,49979664,49979780,-,-
ENSG00000222314,-,38423624,38423728,-,-
ENSG00000222371,-,68158078,68158408,-,-
ENSG00000222412,Y_RNA,31756041,31756136,1,69
ENSG00000222543,-,25393556,25393844,-,-
ENSG00000222666,U3,28408038,28408251,1,118
ENSG00000222705,-,28442574,28442896,-,-
ENSG00000222909,RNU6-193P,34942968,34943075,1,55
ENSG00000223019,RNA5SP306,25813810,25813917,1,75
ENSG00000223027,-,26789016,26789157,-,-
ENSG00000223047,RNU6-847P,34926774,34926882,1,53
ENSG00000223107,-,60912764,60912927,-,-
ENSG00000223131,-,22997254,22997358,-,-
ENSG00000223156,-,16476002,16476164,-,-
ENSG00000223462,-,44937507,44955725,-,-
ENSG00000223470,LINC02629,33909237,33917804,1,167
ENSG00000223502,-,51062578,51068553,-,-
ENSG00000223581,LINC02665,7096215,7097675,1,131
ENSG00000223601,EBLN1,22208474,22218015,1,69
ENSG00000223746,ELOCP30,43741436,43742350,1,73
ENSG00000223784,LINP1,6709529,6740532,1,101
ENSG00000223800,-,55468326,55469222,-,-
ENSG00000223808,-,8970124,8973468,1,90
ENSG00000223834,-,31602861,31606218,1,83
ENSG00000223841,-,57955294,57957178,1,106
ENSG00000223910,ZNF32-AS3,43628816,43674703,1,349
ENSG00000223928,-,24157834,24158781,-,-
ENSG00000223984,-,21624591,21626286,-,-
ENSG00000223987,RPL26P28,5304430,5304865,1,90
ENSG00000224034,LINC02561,5266032,5271236,1,78
ENSG00000224162,UQCRHP3,43732333,43732584,1,42
ENSG00000224215,C10orf67-AS1,23343956,23345181,1,2
ENSG00000224251,-,4995487,4997380,-,-
ENSG00000224265,LINC02633,43323664,43327932,1,120
ENSG00000224301,-,63123928,63125587,1,78
ENSG00000224382,LINC00703,4384245,4410614,2,300
ENSG00000224402,OR6D1P,45255639,45263252,3,122
ENSG00000224412,-,63489460,63489638,-,-
ENSG00000224439,-,28436200,28437078,-,-
ENSG00000224473,CCND3P1,30403196,30403776,1,67
ENSG00000224597,SVIL-AS1,29409617,29415412,12,763
ENSG00000224697,-,54599677,54600683,-,-
ENSG00000224714,LINC02671,64901135,65017639,1,274
ENSG00000224761,-,38164647,38212417,-,-
ENSG00000224788,LINC02670,10058721,10063502,1,100
ENSG00000224812,TMEM72-AS1,44793118,44959724,1,976
ENSG00000224919,-,47496211,47502195,1,100
ENSG00000224920,TACC1P1,37523010,37544701,1,296
ENSG00000225053,PRPF38AP1,8161259,8162192,1,121
ENSG00000225112,-,13710414,13712054,-,-
ENSG00000225137,DYNC1I2P1,50264977,50266815,1,131
ENSG00000225140,-,628632,631255,-,-
ENSG00000225192,-,37794275,37796109,-,-
ENSG00000225213,-,16721351,16748377,-,-
ENSG00000225251,-,13057901,13058676,-,-
ENSG00000225269,-,4655426,4662419,-,-
ENSG00000225276,MTND1P18,37600795,37601368,1,93
ENSG00000225299,-,67052608,67055028,-,-
ENSG00000225303,-,50472813,50474246,-,-
ENSG00000225355,ARL6IP1P2,36995022,36995585,1,86
ENSG00000225383,SFTA1P,10784436,10795047,5,92
ENSG00000225418,AKR1C5P,5122086,5135226,1,293
ENSG00000225482,RPS6P14,48292698,48293417,1,60
ENSG00000225509,AIFM1P1,18735744,18738631,1,106
ENSG00000225527,-,18531848,18533336,-,-
ENSG00000225638,PABPC1P12,38635907,38638082,1,226
ENSG00000225778,PROSER2-AS1,11849607,11894700,2,312
ENSG00000225830,ERCC6,49454167,49539538,13,394
ENSG00000225922,RPL21P92,67793769,67794245,1,80
ENSG00000225948,LINC02648,6618715,6625346,1,85
ENSG00000225965,-,38161569,38161749,-,-
ENSG00000225976,-,29697934,29698174,-,-
ENSG00000226005,LINC02660,3911888,3941506,1,156
ENSG00000226016,-,27904208,27905162,-,-
ENSG00000226083,-,18001785,18010562,-,-
ENSG00000226086,EIF3LP3,38080055,38080877,1,83
ENSG00000226113,-,38247921,38333155,-,-
ENSG00000226140,LINC02654,16276870,16295858,2,203
ENSG00000226168,-,50695591,50695981,1,62
ENSG00000226200,SGMS1-AS1,50623465,50641451,2,62
ENSG00000226209,RBISP1,13308144,13308447,1,56
ENSG00000226245,-,43643871,43645047,-,-
ENSG00000226255,-,19051454,19052170,-,-
ENSG00000226296,-,53291071,53311065,1,307
ENSG00000226304,-,25924447,25933710,1,122
ENSG00000226318,-,67960701,67961464,-,-
ENSG00000226386,PARD3-DT,34815766,34816386,1,11
ENSG00000226389,MAPK6P6,49771840,49773299,1,66
ENSG00000226395,-,28004701,28004932,-,-
ENSG00000226407,RPL23P11,33864312,33864723,1,76
ENSG00000226412,LINC02628,33578930,33600040,1,265
ENSG00000226426,-,64036344,64037280,1,84
ENSG00000226447,ZNF25-DT,37976824,37992467,1,140
ENSG00000226448,-,67334122,67334882,-,-
ENSG00000226493,-,68499531,68499968,-,-
ENSG00000226557,TRAF6P1,59136624,59138182,1,53
ENSG00000226576,-,48984563,49018897,1,220
ENSG00000226578,-,37775370,37784131,1,141
ENSG00000226631,-,50025134,50027363,-,-
ENSG00000226646,RPL7P37,35697299,35698037,1,54
ENSG00000226647,-,5712173,5744067,-,-
ENSG00000226694,-,2071844,2081097,1,220
ENSG00000226705,-,6293099,6294684,-,-
ENSG00000226762,LINC02668,3232263,3258897,1,258
ENSG00000226790,HNRNPA3P1,43789248,43790387,1,86
ENSG00000226808,LINC00840,43778945,43901004,1,328
ENSG00000226842,-,32281685,32282829,-,-
ENSG00000226861,-,8298896,8301667,1,110
ENSG00000226888,RPLP1P10,59088700,59089039,1,50
ENSG00000226937,CEP164P1,45002221,45076066,7,487
ENSG00000226964,-,47706202,47706802,-,-
ENSG00000226990,-,8400859,8461863,1,624
ENSG00000227029,-,43912443,43914236,1,11
ENSG00000227101,-,4024902,4053018,1,144
ENSG00000227121,LINC02672,52972611,53030024,1,112
ENSG00000227173,MYL6P3,65169437,65169869,1,69
ENSG00000227175,BEND7-DT,13528515,13530262,1,5
ENSG00000227244,LINC00845,61001087,61194727,1,89
ENSG00000227253,-,32266288,32269474,2,98
ENSG00000227264,ACTR3BP5,38696423,38697902,1,141
ENSG00000227313,LINC02630,35896873,35898963,1,91
ENSG00000227338,-,3263345,3267216,1,95
ENSG00000227345,PARG,49818278,49970203,7,890
ENSG00000227395,EIF2AP4,44806442,44808223,1,68
ENSG00000227462,PSME2P6,22225697,22226024,1,21
ENSG00000227465,GPN3P1,25647569,25648104,1,101
ENSG00000227474,-,13591459,13592323,-,-
ENSG00000227475,-,36089085,36089389,1,91
ENSG00000227537,-,23258210,23258545,-,-
ENSG00000227583,-,68674355,68675100,-,-
ENSG00000227679,-,38762094,38762491,1,159
ENSG00000227683,-,45164227,45181427,1,31
ENSG00000227734,-,19290222,19291480,-,-
ENSG00000227877,MRLN,59736691,59756041,11,128
ENSG00000227912,-,2150479,2169460,1,132
ENSG00000227932,SELENOOLP,26664205,26697295,2,553
ENSG00000227972,THAP12P3,52411134,52413492,1,97
ENSG00000228027,-,11010163,11011119,-,-
ENSG00000228048,-,55506218,55513217,-,-
ENSG00000228065,LINC01515,65570337,65880289,20,1472
ENSG00000228181,-,15171035,15171278,1,18
ENSG00000228219,-,21110681,21113388,-,-
ENSG00000228291,-,5207168,5207742,-,-
ENSG00000228302,-,12244750,12247845,-,-
ENSG00000228312,GAPDHP45,15093262,15093611,1,40
ENSG00000228330,-,13142184,13142977,1,20
ENSG00000228339,AMD1P1,20350048,20351100,1,100
ENSG00000228353,-,3767914,3768751,1,52
ENSG00000228403,-,48878021,48878649,-,-
ENSG00000228426,-,43665667,43667005,-,-
ENSG00000228462,-,45073145,45073541,-,-
ENSG00000228527,-,58304552,58305621,1,75
ENSG00000228547,OR7E26P,14999049,15000055,1,115
ENSG00000228566,-,63664663,64693446,1,2488
ENSG00000228636,LINC02663,9758782,9878060,1,72
ENSG00000228667,-,24867644,24868190,-,-
ENSG00000228685,-,5624930,5625126,1,67
ENSG00000228694,MTND4P18,36434709,36435174,1,8
ENSG00000228702,-,45725693,45726038,-,-
ENSG00000228753,-,21028998,21030792,-,-
ENSG00000228754,-,48745544,48746128,-,-
ENSG00000228755,PABPC1P8,42279733,42281819,1,42
ENSG00000228800,-,30553853,30554483,1,97
ENSG00000228816,-,32944480,32944999,-,-
ENSG00000228828,-,37818605,37820982,-,-
ENSG00000228860,-,21217890,21218279,1,72
ENSG00000228882,CICP9,38452986,38455365,1,22
ENSG00000228997,ORMDL1P1,10776222,10776661,1,82
ENSG00000229116,-,44282488,44293998,2,144
ENSG00000229124,VIM-AS1,17214238,17230018,2,151
ENSG00000229190,-,17695708,17700232,-,-
ENSG00000229205,LINC00200,1159767,1289426,2,158
ENSG00000229206,-,11030333,11030868,-,-
ENSG00000229227,-,46597917,46612154,8,53
ENSG00000229235,-,34663858,34664101,-,-
ENSG00000229240,-,10922697,10952234,-,-
ENSG00000229327,-,32347396,32374488,-,-
ENSG00000229485,KSR1P1,42149309,42149549,1,199
ENSG00000229605,RPL21P93,28898995,28899484,1,106
ENSG00000229630,LINC01264,42979016,42981507,1,98
ENSG00000229644,NAMPTP1,36521720,36524234,1,100
