Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000061936,SFSWAP,131711080,131799738,11,710
ENSG00000061987,MON2,62466816,62600476,14,774
ENSG00000062485,CS,56271698,56300391,33,160
ENSG00000063046,EIF4B,53006281,53042215,14,290
ENSG00000064102,INTS13,26905180,26938326,9,198
ENSG00000064115,TM7SF3,26971578,27014434,19,221
ENSG00000064763,FAR2,29149015,29341121,10,1331
ENSG00000065357,DGKA,55927318,55954027,49,71
ENSG00000065361,ERBB3,56076798,56103505,21,199
ENSG00000065970,FOXJ2,8032715,8055517,3,182
ENSG00000066084,DIP2B,50504984,50748657,5,1206
ENSG00000066117,SMARCD1,50085199,50100707,12,81
ENSG00000067182,TNFRSF1A,6328756,6342114,16,82
ENSG00000067715,SYT1,78863992,79452008,12,3434
ENSG00000067798,NAV3,77324640,78213010,15,6199
ENSG00000069431,ABCC9,21797388,21942543,7,833
ENSG00000069493,CLEC2D,9664968,9699553,16,306
ENSG00000070018,LRP6,12116024,12267044,7,343
ENSG00000070019,GUCY2C,14612631,14696599,2,464
ENSG00000070961,ATP2B1,89588048,89709366,11,500
ENSG00000072041,SLC6A15,84859490,84913629,11,488
ENSG00000072609,CHFR,132822186,132956304,24,1255
ENSG00000072657,TRHDE,72087265,72670758,7,2522
ENSG00000073060,SCARB1,124776855,124882668,11,1055
ENSG00000073614,KDM5A,280056,389320,11,818
ENSG00000074527,NTN4,95657806,95791189,7,986
ENSG00000074590,NUAK1,106063344,106138954,4,482
ENSG00000075035,WSCD2,108129287,108250537,13,750
ENSG00000075089,ACTR6,100199121,100241865,13,218
ENSG00000075188,NUP37,102073102,102120120,9,235
ENSG00000075415,SLC25A3,98593590,98606379,17,109
ENSG00000075856,SART3,108522213,108561400,16,226
ENSG00000076067,RBMS2,56521819,56596193,9,476
ENSG00000076108,BAZ2A,56595595,56636816,17,148
ENSG00000076248,UNG,109097596,109126725,5,97
ENSG00000076513,ANKRD13A,109999185,110039763,10,184
ENSG00000076555,ACACB,109116586,109268226,15,966
ENSG00000078237,TIGAR,4307762,4360028,4,352
ENSG00000078246,TULP3,2877222,2941138,8,389
ENSG00000079337,RAPGEF3,47734362,47771040,20,205
ENSG00000079387,SENP1,48039783,48106079,10,440
ENSG00000080371,RAB21,71754862,71800286,4,295
ENSG00000081760,AACS,125065433,125143333,12,679
ENSG00000082805,ERC1,990508,1495933,25,3988
ENSG00000083782,EPYC,90963681,91005026,3,304
ENSG00000084110,HAL,95972661,95996365,11,222
ENSG00000084112,SSH1,108778190,108857590,9,476
ENSG00000084444,FAM234B,13044380,13142521,6,549
ENSG00000084453,SLCO1A2,21264599,21419594,17,1364
ENSG00000084463,WBP11,14784581,14803486,5,117
ENSG00000086159,AQP6,49967193,49977139,5,68
ENSG00000086598,TMED2,123584532,123598582,5,89
ENSG00000087448,KLHL42,27780047,27803040,4,128
ENSG00000087470,DNM1L,32679199,32745650,30,667
ENSG00000087494,PTHLH,27958083,27972733,9,162
ENSG00000087502,ERGIC2,29337351,29381189,12,214
ENSG00000088986,DYNLL1,120469849,120498493,11,182
ENSG00000088992,TESC,117038922,117099479,8,581
ENSG00000089009,RPL6,112405188,112418838,13,93
ENSG00000089022,MAPKAPK5,111842012,111902222,10,306
ENSG00000089041,P2RX7,121132818,121188032,13,543
ENSG00000089053,ANAPC5,121308244,121399896,22,739
ENSG00000089060,SLC8B1,113298758,113359493,16,407
ENSG00000089094,KDM2B,121429095,121581023,19,853
ENSG00000089116,LHX5,113462032,113472280,2,133
ENSG00000089127,OAS1,112905855,112933219,11,248
ENSG00000089154,GCN1,120127201,120194715,9,364
ENSG00000089157,RPLP0,120196698,120201235,27,38
ENSG00000089159,PXN,120210438,120265771,22,259
ENSG00000089163,SIRT4,120302315,120313249,3,156
ENSG00000089169,RPH3A,112570379,112898881,27,1692
ENSG00000089220,PEBP1,118136123,118145584,2,74
ENSG00000089225,TBX5,114353910,114408442,5,436
ENSG00000089234,BRAP,111642145,111685956,3,206
ENSG00000089248,ERP29,112013347,112023449,5,34
ENSG00000089250,NOS1,117208141,117452170,6,1655
ENSG00000089692,LAG3,6772511,6778455,4,36
ENSG00000089693,MLF2,6747995,6767475,11,155
ENSG00000089818,NECAP1,8076938,8097881,27,183
ENSG00000090376,IRAK3,66189194,66254622,3,401
ENSG00000090382,LYZ,69348380,69354234,3,109
ENSG00000090612,ZNF268,133181408,133214832,19,97
ENSG00000090615,GOLGA3,132768901,132829143,7,806
ENSG00000090975,PITPNM2,122983479,123151090,9,748
ENSG00000091039,OSBPL8,76351796,76559809,18,1135
ENSG00000092841,MYL6,56158345,56163496,21,21
ENSG00000094914,AAAS,53307455,53324864,20,94
ENSG00000094916,CBX5,54230941,54280133,6,239
ENSG00000102189,EEA1,92770636,92929331,5,854
ENSG00000110799,VWF,5948876,6124770,9,1537
ENSG00000110801,PSMD9,121888731,121918297,11,256
ENSG00000110811,P3H3,6828406,6839847,11,76
ENSG00000110841,PPFIBP1,27523430,27695564,18,1327
ENSG00000110844,PRPF40B,49568217,49644666,16,326
ENSG00000110848,CD69,9752485,9760901,4,148
ENSG00000110851,PRDM4,107732870,107761272,6,239
ENSG00000110852,CLEC2B,9852368,9869386,4,162
ENSG00000110871,COQ5,120503278,120534434,8,201
ENSG00000110876,SELPLG,108621894,108633894,3,131
ENSG00000110880,CORO1C,108645108,108731526,19,462
ENSG00000110881,ASIC1,50057547,50083611,9,135
ENSG00000110887,DAO,108858931,108901043,8,332
ENSG00000110888,CAPRIN2,30709551,30823302,19,366
ENSG00000110900,TSPAN11,30926427,30996602,4,637
ENSG00000110906,KCTD10,109448654,109477359,16,183
ENSG00000110911,SLC11A2,50979400,51028566,26,331
ENSG00000110917,MLEC,120687148,120701859,5,169
ENSG00000110921,MVK,109573254,109598125,17,163
ENSG00000110925,CSRNP2,51061204,51083664,8,146
ENSG00000110931,CAMKK2,121237674,121298308,16,422
ENSG00000110934,BIN2,51281037,51324668,10,410
ENSG00000110944,IL23A,56334173,56340410,3,20
ENSG00000110955,ATP5F1B,56638174,56645984,11,43
ENSG00000110958,PTGES3,56663340,56688408,7,223
ENSG00000110975,SYT10,33374237,33439819,3,496
ENSG00000110987,BCL7A,122019421,122062044,3,301
ENSG00000111011,RSRC2,122503453,122527000,20,143
ENSG00000111012,CYP27B1,57762333,57768986,7,32
ENSG00000111046,MYF6,80707633,80709474,1,49
ENSG00000111049,MYF5,80716911,80719671,1,34
ENSG00000111052,LIN7A,80792519,80937934,4,919
ENSG00000111057,KRT18,52948870,52952906,7,15
ENSG00000111058,ACSS3,80936413,81261210,8,2298
ENSG00000111077,TNS2,53046968,53064379,20,54
ENSG00000111087,GLI1,57459784,57472268,8,71
ENSG00000111110,PPM1H,62643993,62935150,5,1994
ENSG00000111142,METAP2,95473519,95515839,11,331
ENSG00000111144,LTA4H,96000752,96043520,10,239
ENSG00000111145,ELK3,96194374,96269824,6,550
ENSG00000111181,SLC6A12,190076,214570,16,367
ENSG00000111186,WNT5B,1529890,1647212,10,1199
ENSG00000111196,MAGOHB,10604192,10613609,11,103
ENSG00000111199,TRPV4,109783086,109833406,8,390
ENSG00000111203,ITFG2,2812621,2859791,14,277
ENSG00000111206,FOXM1,2857679,2877174,10,73
ENSG00000111215,-,10845848,11171608,-,-
ENSG00000111218,PRMT8,3381348,3593973,4,1522
ENSG00000111224,PARP11,3791046,3873448,8,617
ENSG00000111229,ARPC3,110434822,110450422,9,29
ENSG00000111231,GPN3,110452485,110469268,10,106
ENSG00000111237,VPS29,110491082,110502111,12,57
ENSG00000111241,FGF6,4428154,4445815,3,157
ENSG00000111245,MYL2,110910818,110921443,4,97
ENSG00000111247,RAD51AP1,4538797,4560047,14,131
ENSG00000111249,CUX2,111034164,111350554,3,1508
ENSG00000111252,SH2B3,111405922,111451623,3,207
ENSG00000111254,-,4615507,4649051,-,-
ENSG00000111261,MANSC1,12326055,12350242,4,349
ENSG00000111262,-,4909904,4918256,-,-
ENSG00000111266,DUSP16,12473281,12562863,6,544
ENSG00000111269,CREBL2,12611826,12645108,2,293
ENSG00000111271,ACAD10,111686052,111757107,24,294
ENSG00000111275,ALDH2,111766886,111817532,5,128
ENSG00000111276,CDKN1B,12685497,12722369,4,111
ENSG00000111291,-,12940574,12952170,-,-
ENSG00000111300,NAA25,112026688,112108796,8,359
ENSG00000111305,-,13083531,13103683,-,-
ENSG00000111319,SCNN1A,6346842,6377730,23,298
ENSG00000111321,LTBR,6375044,6391571,15,98
ENSG00000111325,-,122974579,122980043,-,0
ENSG00000111328,CDK2AP1,123250111,123272334,7,123
ENSG00000111331,-,112938424,112973251,-,0
ENSG00000111335,-,112978394,113011723,-,0
ENSG00000111339,-,14825568,14843526,-,-
ENSG00000111341,-,14880863,14885857,-,-
ENSG00000111344,RASAL1,113098818,113136239,10,278
ENSG00000111348,ARHGDIB,14942030,14961728,9,161
ENSG00000111358,GTF2H3,123633738,123662604,14,182
ENSG00000111361,EIF2B1,123620405,123633766,6,81
ENSG00000111364,DDX55,123602076,123620943,13,144
ENSG00000111371,SLC38A1,46183062,46270017,11,516
ENSG00000111404,RERGL,18080868,18320107,5,1868
ENSG00000111405,-,47709733,47725567,-,-
ENSG00000111412,SPRING1,116710170,116738070,4,234
ENSG00000111424,VDR,47841536,47943048,8,726
ENSG00000111432,FZD10,130162458,130165740,2,36
ENSG00000111445,RFC5,118013587,118033130,9,216
ENSG00000111450,STX2,130789599,130839254,4,575
ENSG00000111452,ADGRD1,130953906,131141469,16,1980
ENSG00000111481,COPZ1,54301201,54351846,18,31
ENSG00000111490,TBC1D30,64759483,64881033,6,472
ENSG00000111530,CAND1,67269357,67319953,8,290
ENSG00000111536,-,68201348,68225810,-,0
ENSG00000111537,-,68154767,68159740,-,0
ENSG00000111540,RAB5B,55973912,55996683,11,139
ENSG00000111554,MDM1,68272442,68332381,15,344
ENSG00000111581,NUP107,68686950,68745809,13,323
ENSG00000111596,CNOT2,70243001,70354993,43,672
ENSG00000111602,TIMELESS,56416362,56449426,5,248
ENSG00000111605,CPSF6,69239568,69274358,7,245
ENSG00000111615,KRR1,75490862,75511636,5,44
ENSG00000111639,MRPL51,6491885,6493841,7,107
ENSG00000111640,GAPDH,6534511,6538374,11,44
ENSG00000111641,NOP2,6556862,6568691,23,73
ENSG00000111642,CHD4,6570081,6614524,14,232
ENSG00000111644,ACRBP,6638074,6647433,9,61
ENSG00000111647,BLTP3B,100028454,100142874,10,693
ENSG00000111652,COPS7A,6724013,6731875,22,52
ENSG00000111653,ING4,6650300,6663142,18,94
ENSG00000111664,GNB3,6839953,6847393,9,34
ENSG00000111665,CDCA3,6844792,6851292,12,19
ENSG00000111666,CHPT1,101696946,101744140,10,288
ENSG00000111667,USP5,6852147,6866632,7,90
ENSG00000111669,TPI1,6867118,6870948,10,28
ENSG00000111670,GNPTAB,101745498,101830959,10,535
ENSG00000111671,SPSB2,6870934,6889358,5,83
ENSG00000111674,ENO2,6913744,6923698,14,58
ENSG00000111676,ATN1,6924462,6942321,4,135
ENSG00000111678,C12orf57,6942977,6946003,7,44
ENSG00000111679,PTPN6,6946467,6961316,23,89
ENSG00000111684,LPCAT3,6976184,7018477,13,90
ENSG00000111696,NT5DC3,103770452,103841234,5,580
ENSG00000111700,SLCO1B3,20810701,20916911,5,1202
ENSG00000111701,APOBEC1,7649399,7665908,2,244
ENSG00000111704,NANOG,7787793,7799146,4,270
ENSG00000111707,SUDS3,118376554,118418033,4,288
ENSG00000111711,GOLT1B,21501780,21518408,10,135
ENSG00000111713,GYS2,21536106,21604847,1,518
ENSG00000111716,LDHB,21635341,21757857,10,718
ENSG00000111725,PRKAB1,119667863,119681624,10,51
ENSG00000111726,CMAS,22046217,22065674,5,207
ENSG00000111727,HCFC2,104064530,104106524,6,214
ENSG00000111728,ST8SIA1,22063772,22437041,15,2491
ENSG00000111729,-,8123616,8138607,-,-
ENSG00000111731,C2CD5,22448582,22544546,18,467
ENSG00000111732,AICDA,8602154,8613242,6,119
ENSG00000111737,RAB35,120095098,120117502,6,161
ENSG00000111752,PHC1,8913895,8941467,14,167
ENSG00000111775,COX6A1,120438089,120440737,3,110
ENSG00000111780,-,120438197,120460006,1,105
ENSG00000111783,-,106583003,106762803,-,0
ENSG00000111785,RIC8B,106774620,106889316,13,526
ENSG00000111786,SRSF9,120461671,120495946,6,39
ENSG00000111788,DDX12B,9277234,9313241,1,658
ENSG00000111790,FGFR1OP2,26938469,26966650,6,152
ENSG00000111796,-,9594550,9607916,-,-
ENSG00000112787,FBRSL1,132489550,132585188,8,1229
ENSG00000115934,LINC02566,23181333,23251499,1,273
ENSG00000118307,DNAI7,25108288,25195162,13,680
ENSG00000118308,IRAG2,25004341,25108335,21,829
ENSG00000118596,SLC16A7,59596028,59789855,16,1302
ENSG00000118600,RXYLT1,63779832,63809792,8,63
ENSG00000118971,CCND2,4269770,4305353,4,198
ENSG00000118972,FGF23,4368226,4379712,1,136
ENSG00000118976,-,3839458,3842525,-,-
ENSG00000119242,CCDC92,123918659,123972831,9,208
ENSG00000120645,IQSEC3,66766,178455,5,1061
ENSG00000120647,CCDC77,389272,442642,12,552
ENSG00000120798,NR2C1,95020228,95073628,19,334
ENSG00000120800,UTP20,101280104,101386618,4,697
ENSG00000120802,TMPO,98515578,98550351,13,201
ENSG00000120805,ARL1,101393115,101407772,11,114
ENSG00000120820,GLT8D2,103988986,104064183,7,512
ENSG00000120832,MTERF2,106977276,106987160,7,57
ENSG00000120833,SOCS2,93569813,93583487,12,61
ENSG00000120837,NFYB,104117085,104138241,5,195
ENSG00000120860,WASHC3,102012839,102062149,13,245
ENSG00000120868,APAF1,98645289,98735433,13,461
ENSG00000121314,TAS2R8,10806050,10807286,1,34
ENSG00000121316,PLBD1,14503660,14567883,4,389
ENSG00000121318,-,10825218,10826358,-,-
ENSG00000121335,PRB2,11391539,11501041,3,890
ENSG00000121350,PYROXD1,21437614,21471250,9,439
ENSG00000121351,-,21354958,21379980,-,-
ENSG00000121361,KCNJ8,21764954,21775600,2,37
ENSG00000121377,TAS2R7,10801531,10802627,1,70
ENSG00000121380,BCL2L14,12049843,12211084,14,1482
ENSG00000121381,TAS2R9,10809093,10810168,1,17
ENSG00000121749,TBC1D15,71839706,71927248,17,494
ENSG00000122965,RBM19,113816737,113966325,7,1230
ENSG00000122966,CIT,119685790,119877320,19,1067
ENSG00000122970,IFT81,110124334,110218793,9,526
ENSG00000122971,ACADS,120725773,120740008,3,136
ENSG00000122986,HVCN1,110627840,110704950,9,270
ENSG00000123009,NME2P1,120282302,120282716,1,55
ENSG00000123064,DDX54,113157172,113185479,10,168
ENSG00000123066,MED13L,115957904,116277693,10,1483
ENSG00000123094,RASSF8,25958231,26079892,16,976
ENSG00000123095,BHLHE41,26120029,26125037,3,82
ENSG00000123096,SSPN,26121990,26299290,8,1269
ENSG00000123104,ITPR2,26335351,26833194,10,2891
ENSG00000123106,CCDC91,28133248,28581511,22,2687
ENSG00000123268,ATF1,50763709,50821162,5,368
ENSG00000123297,TSFM,57782760,57808071,10,89
ENSG00000123307,NEUROD4,55019973,55030017,1,78
ENSG00000123329,ARHGAP9,57472263,57488814,24,133
ENSG00000123338,NCKAP1L,54497751,54548243,8,263
ENSG00000123342,MMP19,55835432,55842966,9,47
ENSG00000123349,PFDN5,53295290,53299452,20,29
ENSG00000123352,SPATS2,49366583,49527425,23,897
ENSG00000123353,-,55818040,55821879,-,0
ENSG00000123358,NR4A1,52022831,52059507,22,287
ENSG00000123360,PDE1B,54549600,54579239,9,156
ENSG00000123364,HOXC13,53938830,53946544,1,39
ENSG00000123374,-,55966780,55972789,-,0
ENSG00000123384,LRP1,57128482,57213361,12,322
ENSG00000123388,HOXC11,53973125,53977643,2,16
ENSG00000123395,ATG101,52069245,52077495,7,116
ENSG00000123405,-,54292110,54301015,-,0
ENSG00000123407,HOXC12,53954902,53958956,1,97
ENSG00000123411,IKZF4,56007658,56038435,13,126
ENSG00000123415,SMUG1,54121276,54189008,25,348
ENSG00000123416,TUBA1B,49127781,49131397,8,28
ENSG00000123427,EEF1AKMT3,57771491,57782541,5,42
ENSG00000125084,WNT1,48978321,48982620,2,29
ENSG00000125207,PIWIL1,130337886,130372637,8,388
ENSG00000126746,ZNF384,6666476,6689572,16,83
ENSG00000126749,EMG1,6970912,6979936,4,30
ENSG00000126838,PZP,9148839,9208395,7,411
ENSG00000127311,HELB,66302492,66343643,6,332
ENSG00000127314,RAP1B,68610854,68671901,33,454
ENSG00000127318,IL22,68248241,68253604,2,118
ENSG00000127324,TSPAN8,71125084,71441898,7,2193
ENSG00000127325,BEST3,69643359,69699476,12,503
ENSG00000127328,RAB3IP,69738859,69823204,18,581
ENSG00000127329,PTPRB,70515869,70637440,11,732
ENSG00000127334,DYRK2,67648337,67665406,6,153
ENSG00000127337,YEATS4,69359709,69390870,5,290
ENSG00000127720,METTL25,82358527,82479239,11,692
ENSG00000129315,CCNT1,48688457,48716998,6,211
ENSG00000129317,PUS7L,43718991,43758793,8,312
ENSG00000130035,GALNT8,4720399,4851927,5,787
ENSG00000130037,KCNA5,5043878,5046788,1,93
ENSG00000130038,CRACR2A,3606632,3764819,6,1391
ENSG00000130779,CLIP1,122271431,122422669,19,900
ENSG00000130783,CCDC62,122774525,122827528,6,461
ENSG00000130787,HIP1R,122834452,122862961,10,275
ENSG00000130921,MTRFR,123233384,123258079,8,117
ENSG00000131982,-,20449654,20450083,-,-
ENSG00000132341,RAN,130872036,130877678,12,80
ENSG00000133636,NTS,85874294,85882992,3,162
ENSG00000133639,BTG1,92140277,92145846,2,16
ENSG00000133640,LRRIQ1,85036313,85264457,7,1036
ENSG00000133641,C12orf29,88033845,88050160,10,71
ENSG00000133687,TMTC1,29500839,29784759,9,2278
ENSG00000133703,KRAS,25205245,25250936,4,299
ENSG00000133704,IPO8,30628987,30695869,11,476
ENSG00000133773,CCDC59,82223680,82358805,7,887
ENSG00000133858,ZFC3H1,71609598,71667725,12,317
ENSG00000134283,PPHLN1,42238446,42459715,26,1420
ENSG00000134285,-,48921517,48926474,-,0
ENSG00000134287,ARF3,48935722,48957487,10,1
ENSG00000134291,TMEM106C,47963568,47968878,22,43
ENSG00000134294,SLC38A2,46358187,46372773,14,102
ENSG00000134297,PLEKHA8P1,45139781,45216047,4,281
ENSG00000134531,EMP1,13196722,13219941,12,196
ENSG00000134532,SOX5,23529503,24562544,16,2657
ENSG00000134533,RERG,15107782,15348675,9,1490
ENSG00000134538,SLCO1B1,21131193,21239796,1,533
ENSG00000134539,KLRD1,10226057,10329608,11,856
ENSG00000134545,KLRC1,10442263,10454685,7,87
ENSG00000134548,SPX,21526295,21541249,7,124
ENSG00000134551,-,10929235,10934845,-,-
ENSG00000135090,TAOK3,118149800,118372907,19,1233
ENSG00000135093,USP30,109023088,109088023,10,331
ENSG00000135094,SDS,113392444,113426301,6,216
ENSG00000135097,MSI1,120341329,120369164,3,223
ENSG00000135100,HNF1A,120978542,121002512,16,194
ENSG00000135108,FBXO21,117141990,117190470,8,342
ENSG00000135111,TBX3,114670254,114684175,4,154
ENSG00000135114,OASL,121017762,121039246,4,166
ENSG00000135116,HRK,116856143,116881441,4,148
ENSG00000135119,RNFT2,116738177,116853631,9,898
ENSG00000135124,P2RX4,121210064,121234106,14,258
ENSG00000135127,BICDL1,119989235,120094494,11,635
ENSG00000135144,DTX1,113056729,113098028,5,330
ENSG00000135148,TRAFD1,112125537,112153604,9,132
ENSG00000135390,ATP5MC2,53632725,53677408,9,343
ENSG00000135392,DNAJC14,55820959,55830824,5,15
ENSG00000135404,CD63,55725322,55729707,16,24
ENSG00000135406,-,49293251,49298686,-,0
ENSG00000135407,AVIL,57797375,57818734,10,39
ENSG00000135409,AMHR2,53423854,53431672,7,67
ENSG00000135413,LACRT,54630810,54634895,4,77
ENSG00000135414,GDF11,55743121,55757264,2,102
ENSG00000135423,GLS2,56470943,56488414,17,46
ENSG00000135424,ITGA7,55684567,55716404,20,173
ENSG00000135426,TESPA1,54948014,54984762,14,421
ENSG00000135436,-,49582884,49605639,-,0
ENSG00000135437,-,55720366,55724705,-,0
ENSG00000135439,AGAP2,57723760,57742157,4,80
ENSG00000135441,-,55716037,55720087,-,0
ENSG00000135443,KRT85,52360005,52367481,3,90
ENSG00000135446,CDK4,57747726,57756013,15,18
ENSG00000135447,PPP1R1A,54575386,54588659,4,53
ENSG00000135451,TROAP,49323235,49331731,16,46
ENSG00000135452,TSPAN31,57738012,57750219,14,45
ENSG00000135454,B4GALNT1,57623408,57633239,16,47
ENSG00000135457,TFCP2,51093655,51173135,5,607
ENSG00000135469,COQ10A,56266889,56270966,10,57
ENSG00000135472,FAIM2,49866895,49904217,7,350
ENSG00000135473,PAN2,56316222,56334053,21,82
ENSG00000135476,ESPL1,53268298,53293638,9,185
ENSG00000135477,-,52250465,52258867,-,0
ENSG00000135480,KRT7,52232519,52252186,14,146
ENSG00000135482,ZC3H10,56118259,56127514,5,40
ENSG00000135486,-,54280192,54287088,-,0
ENSG00000135502,SLC26A10P,57619526,57626151,10,32
ENSG00000135503,ACVR1B,51951698,51997078,7,268
ENSG00000135506,OS9,57693840,57728342,23,195
ENSG00000135517,MIP,56449501,56469166,2,117
ENSG00000135519,KCNH3,49539029,49558337,4,156
ENSG00000135643,KCNMB4,70366289,70434292,2,532
ENSG00000135655,USP15,62260337,62417431,19,656
ENSG00000135677,GNS,64713444,64759431,9,247
ENSG00000135678,CPM,68842196,68971570,13,759
ENSG00000135679,MDM2,68808176,68845544,34,274
ENSG00000136003,ISCU,108562581,108569368,13,53
ENSG00000136010,ALDH1L2,105019783,105107643,5,74
ENSG00000136011,STAB2,103587272,103766719,6,1362
ENSG00000136014,USP44,95516559,95551476,8,248
ENSG00000136021,SCYL2,100267139,100341715,11,414
ENSG00000136026,CKAP4,106237880,106304279,3,512
ENSG00000136040,PLXNC1,94148576,94307675,11,1091
ENSG00000136044,APPL2,105173296,105236203,16,510
ENSG00000136045,PWP1,107685798,107713162,5,192
ENSG00000136048,DRAM1,101877579,102012130,7,1079
ENSG00000136051,WASHC4,105107323,105169130,14,404
ENSG00000136052,SLC41A2,104801800,104958744,10,1038
ENSG00000139044,B4GALNT3,459938,563509,6,1155
ENSG00000139053,PDE6H,14973041,14981865,1,153
ENSG00000139055,ERP27,14914038,14938537,3,272
ENSG00000139083,ETV6,11649673,11895377,5,1771
ENSG00000139112,GABARAPL1,10212457,10223128,19,165
ENSG00000139116,KIF21A,39293227,39443390,14,710
ENSG00000139117,CPNE8,38646821,38907430,9,1881
ENSG00000139131,YARS2,32727489,32755897,3,72
ENSG00000139132,FGD4,32399557,32646050,16,1802
ENSG00000139133,ALG10,34022467,34029694,4,92
ENSG00000139144,PIK3C2G,18242960,18648416,7,2216
ENSG00000139146,SINHCAF,31280583,31327058,9,281
ENSG00000139151,PLCZ1,18683168,18738100,19,434
ENSG00000139154,AEBP2,19404044,19720801,7,2783
ENSG00000139155,SLCO1C1,20695331,20753386,9,565
ENSG00000139160,ETFBKMT,31647159,31673114,6,260
ENSG00000139163,ETNK1,22625074,22690665,6,337
ENSG00000139168,-,42312085,42326147,-,-
ENSG00000139173,TMEM117,43835966,44389762,8,3779
ENSG00000139174,PRICKLE1,42456756,42590355,21,986
ENSG00000139178,C1RL,7089586,7109238,12,129
ENSG00000139180,NDUFA9,4649094,4694317,9,204
ENSG00000139182,CLSTN3,7129697,7158945,16,162
ENSG00000139187,KLRG1,8950043,9010760,7,361
ENSG00000139190,VAMP1,6462236,6470677,8,46
ENSG00000139192,TAPBPL,6451689,6466517,8,113
ENSG00000139193,CD27,6444954,6451718,2,3
ENSG00000139194,RBP5,7115735,7128889,4,35
ENSG00000139197,PEX5,7188684,7218574,20,387
ENSG00000139200,PIANP,6693790,6700815,6,43
ENSG00000139209,-,46764760,46832408,-,-
ENSG00000139211,AMIGO2,47075706,47079959,3,83
ENSG00000139218,SCAF11,45919130,45992120,15,360
ENSG00000139219,COL2A1,47972966,48004554,9,249
ENSG00000139220,PPFIA2,81257974,81759553,28,2810
ENSG00000139223,ANP32D,48472558,48473622,1,91
ENSG00000139233,LLPH,66116554,66130750,2,130
ENSG00000139239,RPL14P1,62965324,62965969,1,64
ENSG00000139263,LRIG3,58872148,58920504,9,346
ENSG00000139266,MARCHF9,57755102,57760411,3,14
ENSG00000139269,INHBE,57452322,57459280,4,44
ENSG00000139278,GLIPR1,75480752,75503863,4,188
ENSG00000139287,TPH2,71938844,72186618,6,1375
ENSG00000139289,PHLDA1,76025446,76031776,3,121
ENSG00000139291,TMEM19,71686081,71705047,6,40
