Transcript ID,Region Start,Region End,# Variants
ENST00000246911,43006784,43013582,127
ENST00000246911,43006784,43013582,127
ENST00000246912,42567071,42573239,84
ENST00000246912,42567071,42573239,84
ENST00000246914,42780609,42797066,216
ENST00000246914,42780609,42797066,216
ENST00000247020,28648345,28661906,134
ENST00000247020,28648345,28661906,134
ENST00000247026,30116815,30186475,616
ENST00000247026,30116815,30186475,616
ENST00000247270,31317559,31321749,123
ENST00000247270,31317559,31321749,123
ENST00000247271,31294646,31297239,52
ENST00000247271,31294646,31297239,52
ENST00000248378,3668811,3669665,93
ENST00000248384,3432869,3433841,103
ENST00000250055,7588177,7590094,64
ENST00000250055,7588177,7590094,64
ENST00000250056,6444440,6451065,247
ENST00000250056,6444440,6451065,247
ENST00000250066,5128391,5175034,402
ENST00000250076,5105735,5111878,283
ENST00000250087,6423737,6435199,390
ENST00000250087,6423737,6435199,390
ENST00000250092,7579637,7582111,100
ENST00000250092,7579637,7582111,100
ENST00000250101,6641059,6644541,108
ENST00000250101,6641059,6644541,108
ENST00000250111,7650925,7657770,128
ENST00000250111,7650925,7657770,128
ENST00000250113,7591229,7614897,271
ENST00000250113,7591229,7614897,271
ENST00000250124,7583851,7588212,105
ENST00000250124,7583851,7588212,105
ENST00000250615,76453350,76470117,249
ENST00000250615,76453350,76470117,249
ENST00000251241,59565609,59608345,345
ENST00000251241,59565609,59608345,345
ENST00000251334,61865366,61927982,511
ENST00000251334,61865366,61927982,511
ENST00000251412,42659283,42667006,123
ENST00000251412,42659283,42667006,123
ENST00000251413,42609682,42615238,83
ENST00000251413,42609682,42615238,83
ENST00000251535,6996048,7010754,226
ENST00000251535,6996048,7010754,226
ENST00000251642,42101410,42112714,162
ENST00000251642,42101410,42112714,162
ENST00000251643,40861302,40867223,106
ENST00000251643,40861302,40867223,106
ENST00000251645,41393720,41397608,126
ENST00000251645,41393720,41397608,126
ENST00000251646,41363497,41369813,82
ENST00000251646,41363497,41369813,82
ENST00000252172,10300864,10373006,823
ENST00000252172,10300864,10373006,823
ENST00000253247,67717935,67744531,369
ENST00000253247,67717935,67744531,369
ENST00000253407,44959692,44968303,136
ENST00000253407,44959692,44968303,136
ENST00000253408,44905625,44915500,182
ENST00000253408,44905625,44915500,182
ENST00000253410,44847882,44850476,91
ENST00000253410,44847882,44850476,91
ENST00000253788,42998418,43002959,137
ENST00000253788,42998418,43002959,137
ENST00000253789,42572322,42577831,99
ENST00000253789,42572322,42577831,99
ENST00000253794,42773448,42779599,82
ENST00000253794,42773448,42779599,82
ENST00000253796,42761226,42763041,86
ENST00000253796,42761226,42763041,86
ENST00000253799,42844579,42850707,102
ENST00000253799,42844579,42850707,102
ENST00000253801,42900798,42914438,184
ENST00000253801,42900798,42914438,184
ENST00000254043,41513744,41518890,130
ENST00000254043,41513744,41518890,130
ENST00000254051,40475833,40501623,301
ENST00000254051,40475833,40501623,301
ENST00000254066,40309179,40357643,343
ENST00000254066,40309179,40357643,343
ENST00000254072,41237998,41239004,209
ENST00000254072,41237998,41239004,209
ENST00000254079,39626951,39636624,108
ENST00000254079,39626951,39636624,108
ENST00000254695,2796437,3037741,3171
ENST00000254718,4538903,4555384,345
ENST00000254719,1830004,1900082,780
ENST00000254722,1762059,1777565,282
ENST00000254806,75845698,75855335,221
ENST00000254806,75845698,75855335,221
ENST00000254810,75776433,75779779,127
ENST00000254810,75776433,75779779,127
ENST00000254816,75874163,75878581,116
ENST00000254816,75874163,75878581,116
ENST00000254846,7839903,7854796,208
ENST00000254846,7839903,7854796,208
ENST00000254850,7101321,7114823,411
ENST00000254850,7101321,7114823,411
ENST00000254853,5032601,5035426,156
ENST00000254854,8002614,8020342,206
ENST00000254854,8002614,8020342,206
ENST00000254868,7074536,7080307,252
ENST00000254868,7074536,7080307,252
ENST00000254928,28855015,28861061,101
ENST00000254928,28855015,28861061,101
ENST00000255381,10443289,10469559,168
ENST00000255381,10443289,10469559,168
ENST00000255389,17505562,17591708,816
ENST00000255389,17505562,17591708,816
ENST00000255390,10672473,10697533,360
ENST00000255390,10672473,10697533,360
ENST00000255557,73232232,73245339,270
ENST00000255557,73232232,73245339,270
ENST00000255559,72645948,73092688,5079
ENST00000255559,72645948,73092688,5079
ENST00000258947,48831034,48865245,567
ENST00000258947,48831034,48865245,567
ENST00000258955,50478859,50485974,123
ENST00000258955,50478859,50485974,123
ENST00000258960,45061316,45109016,509
ENST00000258960,45061316,45109016,509
ENST00000258962,58000918,58007246,89
ENST00000258962,58000918,58007246,89
ENST00000258963,57971546,57982864,149
ENST00000258963,57971546,57982864,149
ENST00000258969,50464498,50468906,86
ENST00000258969,50464498,50468906,86
ENST00000258975,63600894,63608365,99
ENST00000258975,63600894,63608365,99
ENST00000258991,64147226,64263227,818
ENST00000258991,64147226,64263227,818
ENST00000259003,63909599,63911341,146
ENST00000259003,63909599,63911341,146
ENST00000259006,63695887,63700125,73
ENST00000259006,63695887,63700125,73
ENST00000259008,61679138,61863528,1153
ENST00000259008,61679138,61863528,1153
ENST00000259021,49788680,49835026,310
ENST00000259021,49788680,49835026,310
ENST00000260908,35464253,35487857,216
ENST00000260908,35464253,35487857,216
ENST00000261497,20999595,21043011,529
ENST00000261497,20999595,21043011,529
ENST00000261499,19343174,19362723,178
ENST00000261499,19343174,19362723,178
ENST00000261503,20087021,20314755,1786
ENST00000261503,20087021,20314755,1786
ENST00000261643,14069503,14208677,1245
ENST00000261643,14069503,14208677,1245
ENST00000261644,15605223,15615694,315
ENST00000261644,15605223,15615694,315
ENST00000261646,17811333,17836986,315
ENST00000261646,17811333,17836986,315
ENST00000261647,15999823,16029404,298
ENST00000261647,15999823,16029404,298
ENST00000261651,16922914,16934839,239
ENST00000261651,16922914,16934839,239
ENST00000261652,16939080,16972118,541
ENST00000261652,16939080,16972118,541
ENST00000261707,30194320,30235968,404
ENST00000261707,30194320,30235968,404
ENST00000261708,31860903,31901708,400
ENST00000261708,31860903,31901708,400
ENST00000261712,32444509,32483319,268
ENST00000261712,32444509,32483319,268
ENST00000261713,32928070,32940977,187
ENST00000261713,32928070,32940977,187
ENST00000261714,30248202,30291944,276
ENST00000261714,30248202,30291944,276
ENST00000261716,29390362,29551903,1495
ENST00000261716,29390362,29551903,1495
ENST00000262013,50962173,51120868,1434
ENST00000262013,50962173,51120868,1434
ENST00000262018,50166004,50175928,200
ENST00000262018,50166004,50175928,200
ENST00000262065,55392621,55421835,271
ENST00000262065,55392621,55421835,271
ENST00000262138,66964706,67033398,807
ENST00000262138,66964706,67033398,807
ENST00000262139,68421280,68457496,409
ENST00000262139,68421280,68457496,409
ENST00000262288,56978130,57006768,290
ENST00000262288,56978130,57006768,290
ENST00000262290,58238583,58268518,238
ENST00000262290,58238583,58268518,238
ENST00000262291,59707653,59842255,968
ENST00000262291,59707653,59842255,968
ENST00000262293,59155745,59206709,374
ENST00000262293,59155745,59206709,374
ENST00000262294,58998201,59106880,908
ENST00000262294,58998201,59106880,908
ENST00000262327,34980545,35003172,168
ENST00000262327,34980545,35003172,168
ENST00000262394,27294113,27315926,263
ENST00000262394,27294113,27315926,263
ENST00000262395,28744010,28750956,106
ENST00000262395,28744010,28750956,106
ENST00000262396,28744084,28749644,99
ENST00000262396,28744084,28749644,99
ENST00000262406,65137369,65227703,972
ENST00000262406,65137369,65227703,972
ENST00000262407,44372180,44389649,212
ENST00000262407,44372180,44389649,212
ENST00000262410,45894553,46028334,1773
ENST00000262410,45894553,46028334,1773
ENST00000262415,43483974,43525670,351
ENST00000262415,43483974,43525670,351
ENST00000262418,44248389,44268135,259
ENST00000262418,44248389,44268135,259
ENST00000262419,46029955,46192800,2257
ENST00000262419,46029955,46192800,2257
ENST00000262435,64542281,64662307,1077
ENST00000262435,64542281,64662307,1077
ENST00000262441,9825923,9892099,838
ENST00000262441,9825923,9892099,838
ENST00000262442,11598469,11969748,3605
ENST00000262442,11598469,11969748,3605
ENST00000262444,12789759,12990584,2322
ENST00000262444,12789759,12990584,2322
ENST00000262467,5501334,5584457,1039
ENST00000262467,5501334,5584457,1039
ENST00000262482,4940267,4945222,103
ENST00000262483,6451262,6556555,1293
ENST00000262483,6451262,6556555,1293
ENST00000262613,74748627,74769353,198
ENST00000262613,74748627,74769353,198
ENST00000262764,78378648,78424659,660
ENST00000262764,78378648,78424659,660
ENST00000262765,76274050,76307680,479
ENST00000262765,76274050,76307680,479
ENST00000262768,78852976,78925387,974
ENST00000262768,78852976,78925387,974
ENST00000262776,78971254,78979923,185
ENST00000262776,78971254,78979923,185
ENST00000263071,1633857,1645732,237
ENST00000263073,2059842,2303785,2213
ENST00000263080,3475996,3503405,361
ENST00000263083,2030152,2043898,277
ENST00000263084,2041552,2043898,120
ENST00000263087,3714627,3801188,1304
ENST00000263088,4807151,4823430,267
ENST00000263092,2416048,2511888,1068
ENST00000264335,1344274,1400222,901
ENST00000264637,40062809,40093867,271
ENST00000264637,40062809,40093867,271
ENST00000264638,42682530,42699993,132
ENST00000264638,42682530,42699993,132
ENST00000264639,39980806,39997959,234
ENST00000264639,39980806,39997959,234
ENST00000264640,40627780,40647830,76
ENST00000264640,40627780,40647830,76
ENST00000264644,40177094,40195656,228
ENST00000264644,40177094,40195656,228
ENST00000264645,40140536,40172171,367
ENST00000264645,40140536,40172171,367
ENST00000264649,42458879,42522582,389
ENST00000264649,42458879,42522582,389
ENST00000264651,40697990,40703752,160
ENST00000264651,40697990,40703752,160
ENST00000264657,42313323,42388442,617
ENST00000264657,42313323,42388442,617
ENST00000264658,39252662,39401626,1313
ENST00000264658,39252662,39401626,1313
ENST00000264661,42156890,42181142,215
ENST00000264661,42156890,42181142,215
ENST00000268711,17476999,17493221,168
ENST00000268711,17476999,17493221,168
ENST00000268712,16029156,16215534,1708
ENST00000268712,16029156,16215534,1708
ENST00000268717,17246615,17281246,448
ENST00000268717,17246615,17281246,448
ENST00000268719,18039407,18068405,253
ENST00000268719,18039407,18068405,253
ENST00000268756,28912143,28951490,220
ENST00000268756,28912143,28951490,220
ENST00000268758,28553382,28571528,135
ENST00000268758,28553382,28571528,135
ENST00000268763,27472009,27623392,1009
ENST00000268763,27472009,27623392,1009
ENST00000268766,28728787,28743455,157
ENST00000268766,28728787,28743455,157
ENST00000268835,18858130,18931287,904
ENST00000268835,18858130,18931287,904
ENST00000268841,19346945,19362669,137
ENST00000268841,19346945,19362669,137
ENST00000268876,35147816,35189345,441
ENST00000268876,35147816,35189345,441
ENST00000268893,58301230,58328760,267
ENST00000268893,58301230,58328760,267
ENST00000268896,55751050,55777374,290
ENST00000268896,55751050,55777374,290
ENST00000268912,58148383,58159585,91
ENST00000268912,58148383,58159585,91
ENST00000268919,53822926,53825193,137
ENST00000268919,53822926,53825193,137
ENST00000268933,50532734,50543750,166
ENST00000268933,50532734,50543750,166
ENST00000268942,73232636,73248874,288
ENST00000268942,73232636,73248874,288
ENST00000268957,50862979,50867978,94
ENST00000268957,50862979,50867978,94
ENST00000268981,3440242,3471739,408
ENST00000268989,2337500,2381054,614
ENST00000269025,47831669,47837719,125
ENST00000269025,47831669,47837719,125
ENST00000269033,29625937,29930152,1982
ENST00000269033,29625937,29930152,1982
ENST00000269051,32265831,32324659,689
ENST00000269051,32265831,32324659,689
ENST00000269053,32991846,32997877,214
ENST00000269053,32991846,32997877,214
ENST00000269080,68867291,68955351,892
ENST00000269080,68867291,68955351,892
ENST00000269081,69148006,69244846,872
ENST00000269081,69148006,69244846,872
ENST00000269095,43875359,43907536,374
ENST00000269095,43875359,43907536,374
ENST00000269097,44070734,44076344,94
ENST00000269097,44070734,44076344,94
ENST00000269122,59619894,59696956,506
ENST00000269122,59619894,59696956,506
ENST00000269127,60422488,60431426,108
ENST00000269127,60422488,60431426,108
ENST00000269243,8474211,8630761,1303
ENST00000269243,8474211,8630761,1303
ENST00000269260,4710631,4721497,328
ENST00000269280,5514126,5584509,905
ENST00000269280,5514126,5584509,905
ENST00000269289,4740014,4746119,174
ENST00000269298,7626233,7627821,93
ENST00000269298,7626233,7627821,93
ENST00000269299,7173430,7179370,245
ENST00000269299,7173430,7179370,245
ENST00000269300,8878910,8965703,756
ENST00000269300,8878910,8965703,756
ENST00000269305,7668420,7687490,326
ENST00000269305,7668420,7687490,326
ENST00000269318,80036651,80067901,600
ENST00000269318,80036651,80067901,600
ENST00000269321,81867720,81871337,109
ENST00000269321,81867720,81871337,109
ENST00000269346,74213570,74262020,582
ENST00000269346,74213570,74262020,582
ENST00000269347,82657066,82698687,740
ENST00000269347,82657066,82698687,740
ENST00000269361,82244679,82255516,211
ENST00000269361,82244679,82255516,211
ENST00000269373,82716705,82728013,301
ENST00000269373,82716705,82728013,301
ENST00000269383,75888962,75896951,159
ENST00000269383,75888962,75896951,159
ENST00000269385,79792131,79797077,90
ENST00000269385,79792131,79797077,90
ENST00000269389,82321023,82333766,237
ENST00000269389,82321023,82333766,237
ENST00000269391,76142473,76240493,804
ENST00000269391,76142473,76240493,804
ENST00000269392,81189595,81222999,525
ENST00000269392,81189595,81222999,525
ENST00000269394,82829433,82840022,209
ENST00000269394,82829433,82840022,209
ENST00000269397,79833155,79839440,147
ENST00000269397,79833155,79839440,147
ENST00000269399,79778193,79782532,117
ENST00000269399,79778193,79782532,117
ENST00000269571,39700063,39728658,206
ENST00000269571,39700063,39728658,206
ENST00000269576,40818116,40822614,143
ENST00000269576,40818116,40822614,143
ENST00000269582,39668452,39670475,65
ENST00000269582,39668452,39670475,65
ENST00000269586,39156893,39166161,266
ENST00000269586,39156893,39166161,266
ENST00000269593,40443449,40457725,208
ENST00000269593,40443449,40457725,208
ENST00000270560,4771885,4783211,222
ENST00000270570,19533853,19579034,490
ENST00000270570,19533853,19579034,490
ENST00000270586,4796163,4798495,127
ENST00000283936,70075224,70135603,797
ENST00000283936,70075224,70135603,797
ENST00000284061,56834150,56869567,367
ENST00000284061,56834150,56869567,367
ENST00000284073,57256522,57684689,3504
ENST00000284073,57256522,57684689,3504
ENST00000284110,13494031,13601929,1227
ENST00000284110,13494031,13601929,1227
ENST00000284116,59220510,59275970,609
ENST00000284116,59220510,59275970,609
ENST00000284154,19020655,19046957,159
ENST00000284154,19020655,19046957,159
ENST00000284384,66302859,66775127,4678
ENST00000284384,66302859,66775127,4678
ENST00000284425,69078701,69141895,501
ENST00000284425,69078701,69141895,501
ENST00000285013,35435095,35448766,290
ENST00000285013,35435095,35448766,290
ENST00000285071,17212211,17237168,346
ENST00000285071,17212211,17237168,346
ENST00000285176,18542154,18625447,691
ENST00000285176,18542154,18625447,691
ENST00000285199,9645516,9729687,1048
ENST00000285199,9645516,9729687,1048
ENST00000285206,50111308,50124162,183
ENST00000285206,50111308,50124162,183
ENST00000285238,50634880,50692253,652
ENST00000285238,50634880,50692253,652
ENST00000285243,50693197,50707914,179
ENST00000285243,50693197,50707914,179
ENST00000285273,51630768,52159801,4557
ENST00000285273,51630768,52159801,4557
ENST00000285274,18658428,18682228,418
ENST00000285274,18658428,18682228,418
ENST00000288439,81251195,81295267,575
ENST00000288439,81251195,81295267,575
ENST00000290015,46851582,46880560,259
ENST00000290015,46851582,46880560,259
ENST00000290158,47649918,47685505,372
ENST00000290158,47649918,47685505,372
ENST00000290208,47823460,47829673,154
ENST00000290208,47823460,47829673,154
ENST00000290216,47837691,47841273,86
ENST00000290216,47837691,47841273,86
ENST00000290294,48721718,48722518,81
ENST00000290294,48721718,48722518,81
ENST00000290295,48724762,48728750,84
ENST00000290295,48724762,48728750,84
ENST00000290330,48930373,48944810,230
ENST00000290330,48930373,48944810,230
ENST00000290341,48997384,49056145,560
ENST00000290341,48997384,49056145,560
ENST00000290470,45429352,45432916,98
ENST00000290470,45429352,45432916,98
ENST00000290863,63484839,63497618,227
ENST00000290863,63484839,63497618,227
ENST00000290866,63477060,63498373,289
ENST00000290866,63477060,63498373,289
ENST00000291074,532292,714857,2394
ENST00000291107,1005907,1109100,1827
ENST00000292090,28724347,28726233,98
ENST00000292090,28724347,28726233,98
ENST00000292114,28357646,28363683,79
ENST00000292114,28357646,28363683,79
ENST00000293068,39765283,39864188,651
ENST00000293068,39765283,39864188,651
ENST00000293190,74842022,74859885,219
ENST00000293190,74842022,74859885,219
ENST00000293195,74862496,74872994,184
ENST00000293195,74862496,74872994,184
ENST00000293208,75667365,75706824,409
ENST00000293208,75667365,75706824,409
ENST00000293217,75941506,75979166,700
ENST00000293217,75941506,75979166,700
ENST00000293230,76527355,76537709,237
ENST00000293230,76527355,76537709,237
ENST00000293303,41837824,41848384,153
ENST00000293303,41837824,41848384,153
ENST00000293328,42199176,42276391,586
ENST00000293328,42199176,42276391,586
ENST00000293330,42184059,42185452,68
ENST00000293330,42184059,42185452,68
ENST00000293349,42667943,42676994,89
ENST00000293349,42667943,42676994,89
ENST00000293362,42833470,42843757,121
ENST00000293362,42833470,42843757,121
ENST00000293396,43847155,43857760,158
ENST00000293396,43847155,43857760,158
ENST00000293404,44004621,44009068,83
ENST00000293404,44004621,44009068,83
ENST00000293406,44034327,44066671,347
ENST00000293406,44034327,44066671,347
ENST00000293414,44170703,44179084,160
ENST00000293414,44170703,44179084,160
ENST00000293443,44353214,44363853,176
ENST00000293443,44353214,44363853,176
ENST00000293761,4630918,4641678,241
ENST00000293777,4731427,4733607,123
ENST00000293778,4733532,4739928,150
ENST00000293800,6684722,6713369,358
ENST00000293800,6684722,6713369,358
ENST00000293805,7023049,7029644,125
ENST00000293805,7023049,7029644,125
ENST00000293825,7549057,7557881,232
ENST00000293825,7549057,7557881,232
ENST00000293826,7549098,7561601,255
ENST00000293826,7549098,7561601,255
ENST00000293829,7439511,7444937,158
ENST00000293829,7439511,7444937,158
ENST00000293831,7572824,7579006,199
ENST00000293831,7572824,7579006,199
ENST00000293845,8729934,8744836,303
ENST00000293845,8729934,8744836,303
ENST00000297307,35192519,35194393,158
ENST00000297307,35192519,35194393,158
ENST00000299335,54960421,54968654,179
ENST00000299335,54960421,54968654,179
ENST00000299415,57744494,57745299,89
ENST00000299415,57744494,57745299,89
ENST00000299610,19383444,19387190,57
ENST00000299610,19383444,19387190,57
ENST00000299612,19377752,19383544,87
ENST00000299612,19377752,19383544,87
ENST00000299736,16342536,16353469,213
ENST00000299736,16342536,16353469,213
ENST00000299886,73193054,73208507,311
ENST00000299886,73193054,73208507,311
ENST00000299977,35243071,35273655,381
