Transcript ID,Region Start,Region End,# Variants
ENST00000227665,116789366,116791879,76
ENST00000227667,116829906,116833072,194
ENST00000227667,116829906,116833072,194
ENST00000227752,117986393,118001483,174
ENST00000227752,117986393,118001483,174
ENST00000227756,11270876,11622005,3616
ENST00000227756,11270876,11622005,3616
ENST00000227758,102347213,102378670,387
ENST00000227758,102347213,102378670,387
ENST00000227868,34916617,34996128,798
ENST00000227868,34916617,34996128,798
ENST00000227880,60937083,60952176,236
ENST00000227880,60937083,60952176,236
ENST00000227918,62270157,62273160,191
ENST00000227918,62270157,62273160,191
ENST00000228027,75768777,75801534,230
ENST00000228027,75768777,75801534,230
ENST00000228136,16738646,16758340,181
ENST00000228136,16738646,16758340,181
ENST00000228140,17074388,17077666,104
ENST00000228140,17074388,17077666,104
ENST00000236671,1752754,1763927,260
ENST00000236826,102711795,102724954,265
ENST00000236826,102711795,102724954,265
ENST00000236850,116835750,116837622,178
ENST00000236850,116835750,116837622,178
ENST00000239614,124766497,124800673,309
ENST00000239614,124766497,124800673,309
ENST00000241001,31789912,31817938,247
ENST00000241001,31789912,31817938,247
ENST00000241014,45885650,45906465,221
ENST00000241014,45885650,45906465,221
ENST00000241041,45909668,45917829,132
ENST00000241041,45909668,45917829,132
ENST00000241051,33015877,33033582,291
ENST00000241051,33015877,33033582,291
ENST00000241052,34438933,34472060,303
ENST00000241052,34438933,34472060,303
ENST00000243152,49405090,49415789,188
ENST00000243152,49405090,49415789,188
ENST00000243662,88113250,88175443,555
ENST00000243662,88113250,88175443,555
ENST00000243673,94377315,94401419,325
ENST00000243673,94377315,94401419,325
ENST00000244891,55885919,55891810,151
ENST00000244891,55885919,55891810,151
ENST00000244906,61754028,61757655,77
ENST00000244906,61754028,61757655,77
ENST00000244926,62242238,62244812,133
ENST00000244926,62242238,62244812,133
ENST00000244930,62208672,62213943,214
ENST00000244930,62208672,62213943,214
ENST00000246747,65014159,65022184,141
ENST00000246747,65014159,65022184,141
ENST00000246841,64103187,64119173,210
ENST00000246841,64103187,64119173,210
ENST00000249923,14457505,14499852,344
ENST00000249923,14457505,14499852,344
ENST00000250003,17719570,17722136,61
ENST00000250003,17719570,17722136,61
ENST00000250018,18017563,18041325,232
ENST00000250018,18017563,18041325,232
ENST00000250024,19224062,19240945,169
ENST00000250024,19224062,19240945,169
ENST00000250693,3645127,3664416,529
ENST00000250699,3665586,3671384,160
ENST00000250971,2159778,2161221,182
ENST00000251871,93784281,93814963,294
ENST00000251871,93784281,93814963,294
ENST00000251921,114521714,114559858,325
ENST00000251921,114521714,114559858,325
ENST00000251968,18480310,18526942,523
ENST00000251968,18480310,18526942,523
ENST00000252108,118359599,118399211,487
ENST00000252108,118359599,118399211,487
ENST00000252268,65333866,65352983,271
ENST00000252268,65333866,65352983,271
ENST00000252898,1839696,1841680,108
ENST00000253925,70270689,70384396,960
ENST00000253925,70270689,70384396,960
ENST00000254122,30231013,30235194,79
ENST00000254122,30231013,30235194,79
ENST00000254436,4384896,4393702,187
ENST00000254436,4384896,4393702,187
ENST00000254579,6497279,6572020,608
ENST00000254579,6497279,6572020,608
ENST00000254584,6475679,6481312,75
ENST00000254584,6475679,6481312,75
ENST00000254605,6595071,6603616,150
ENST00000254605,6595071,6603616,150
ENST00000254616,6481500,6484681,56
ENST00000254616,6481500,6484681,56
ENST00000255078,68903890,68940601,407
ENST00000255078,68903890,68940601,407
ENST00000255082,67642554,67650730,194
ENST00000255082,67642554,67650730,194
ENST00000255087,68707439,68751520,301
ENST00000255087,68707439,68751520,301
ENST00000255681,63998557,64166113,1295
ENST00000255681,63998557,64166113,1295
ENST00000255684,63506083,63516767,132
ENST00000255684,63506083,63516767,132
ENST00000255688,63536807,63546458,84
ENST00000255688,63536807,63546458,84
ENST00000255695,63552769,63563379,121
ENST00000255695,63552769,63563379,121
ENST00000256178,10556965,10568665,169
ENST00000256178,10556965,10568665,169
ENST00000256190,9778667,10294219,5238
ENST00000256190,9778667,10294219,5238
ENST00000256194,12110590,12263785,1544
ENST00000256194,12110590,12263785,1544
ENST00000256196,14277921,14359183,589
ENST00000256196,14277921,14359183,589
ENST00000256733,18245239,18248668,217
ENST00000256733,18245239,18248668,217
ENST00000256737,26332129,26663289,4199
ENST00000256737,26332129,26663289,4199
ENST00000256996,47214973,47239217,269
ENST00000256996,47214973,47239217,269
ENST00000256997,47239304,47248906,150
ENST00000256997,47239304,47248906,150
ENST00000256999,49145091,49208602,617
ENST00000256999,49145091,49208602,617
ENST00000257068,92969650,92982782,161
ENST00000257068,92969650,92982782,161
ENST00000257215,61680390,61747001,453
ENST00000257215,61680390,61747001,453
ENST00000257245,57528463,57530754,68
ENST00000257245,57528463,57530754,68
ENST00000257247,62433545,62546796,1045
ENST00000257247,62433545,62546796,1045
ENST00000257248,59829272,59845499,216
ENST00000257248,59829272,59845499,216
ENST00000257254,57233576,57237235,84
ENST00000257254,57233576,57237235,84
ENST00000257261,61816255,61867354,599
ENST00000257261,61816255,61867354,599
ENST00000257262,61789129,61792601,54
ENST00000257262,61789129,61792601,54
ENST00000257264,59852807,59866487,112
ENST00000257264,59852807,59866487,112
ENST00000257359,130404922,130428609,273
ENST00000257359,130404922,130428609,273
ENST00000257818,33858575,33892076,355
ENST00000257818,33858575,33892076,355
ENST00000257829,34105628,34146908,328
ENST00000257829,34105628,34146908,328
ENST00000257831,34621092,34663288,400
ENST00000257831,34621092,34663288,400
ENST00000257832,34478790,34513794,372
ENST00000257832,34478790,34513794,372
ENST00000257836,32829926,32858120,326
ENST00000257836,32829926,32858120,326
ENST00000260045,76349955,76381132,251
ENST00000260045,76349955,76381132,251
ENST00000260047,83193875,83256099,548
ENST00000260047,83193875,83256099,548
ENST00000260054,83261455,83286354,253
ENST00000260054,83261455,83286354,253
ENST00000260056,82981789,83034569,432
ENST00000260056,82981789,83034569,432
ENST00000260058,85660152,85664653,73
ENST00000260058,85660152,85664653,73
ENST00000260061,76657523,76670747,171
ENST00000260061,76657523,76670747,171
ENST00000260187,119355214,119381690,243
ENST00000260187,119355214,119381690,243
ENST00000260191,113904795,113949079,424
ENST00000260191,113904795,113949079,424
ENST00000260197,121452313,121633763,1161
ENST00000260197,121452313,121633763,1161
ENST00000260210,116748172,116772987,293
ENST00000260210,116748172,116772987,293
ENST00000260227,102520507,102530747,186
ENST00000260227,102520507,102530747,186
ENST00000260228,102576831,102625332,601
ENST00000260228,102576831,102625332,601
ENST00000260229,102691486,102705769,251
ENST00000260229,102691486,102705769,251
ENST00000260247,103050685,103092160,211
ENST00000260247,103050685,103092160,211
ENST00000260257,111874055,111879165,104
ENST00000260257,111874055,111879165,104
ENST00000260264,120236639,120319944,716
ENST00000260264,120236639,120319944,716
ENST00000260270,110429947,110464884,521
ENST00000260270,110429947,110464884,521
ENST00000260276,111879540,111885975,175
ENST00000260276,111879540,111885975,175
ENST00000260282,117836977,117876733,451
ENST00000260282,117836977,117876733,451
ENST00000260283,110577041,110712728,1088
ENST00000260283,110577041,110712728,1088
ENST00000260287,117820139,117828092,194
ENST00000260287,117820139,117828092,194
ENST00000260302,102942994,102955732,158
ENST00000260302,102942994,102955732,158
ENST00000260315,104994242,105023168,492
ENST00000260315,104994242,105023168,492
ENST00000260318,107504597,107565701,564
ENST00000260318,107504597,107565701,564
ENST00000263160,22338380,22379503,498
ENST00000263160,22338380,22379503,498
ENST00000263181,28020618,28108156,555
ENST00000263181,28020618,28108156,555
ENST00000263182,27040814,27127809,810
ENST00000263182,27040814,27127809,810
ENST00000263309,77616194,77637751,234
ENST00000263309,77616194,77637751,234
ENST00000263314,57338351,57372396,284
ENST00000263314,57338351,57372396,284
ENST00000263317,89324352,89491375,1388
ENST00000263317,89324352,89491375,1388
ENST00000263321,89177874,89295759,885
ENST00000263321,89177874,89295759,885
ENST00000263360,86244752,86278810,380
ENST00000263360,86244752,86278810,380
ENST00000263398,35139170,35232402,834
ENST00000263398,35139170,35232402,834
ENST00000263401,36272291,36289424,320
ENST00000263401,36272291,36289424,320
ENST00000263463,101039115,101129070,803
ENST00000263463,101039115,101129070,803
ENST00000263464,102317483,102339403,217
ENST00000263464,102317483,102339403,217
ENST00000263468,101915009,102001062,722
ENST00000263468,101915009,102001062,722
ENST00000263574,130069905,130144811,841
ENST00000263574,130069905,130144811,841
ENST00000263576,125904507,125928843,290
ENST00000263576,125904507,125928843,290
ENST00000263577,125960678,126063292,1027
ENST00000263577,125960678,126063292,1027
ENST00000263578,126269153,126278126,117
ENST00000263578,126269153,126278126,117
ENST00000263579,126304059,126350005,479
ENST00000263579,126304059,126350005,479
ENST00000263593,124633112,124673739,404
ENST00000263593,124633112,124673739,404
ENST00000263645,2377309,2397397,313
ENST00000263646,1275652,1309654,556
ENST00000263650,3087106,3165310,1407
ENST00000263671,74696428,74731175,347
ENST00000263671,74696428,74731175,347
ENST00000263672,74949265,74979033,245
ENST00000263672,74949265,74979033,245
ENST00000263674,73308275,73369388,581
ENST00000263674,73308275,73369388,581
ENST00000263681,74592581,74643076,526
ENST00000263681,74592581,74643076,526
ENST00000263773,47716493,47767341,599
ENST00000263773,47716493,47767341,599
ENST00000263774,47579073,47584562,135
ENST00000263774,47579073,47584562,135
ENST00000263776,44066269,44084237,256
ENST00000263776,44066269,44084237,256
ENST00000263846,61515312,61581148,558
ENST00000263846,61515312,61581148,558
ENST00000263847,59574397,59615774,365
ENST00000263847,59574397,59615774,365
ENST00000264020,118544542,118566035,265
ENST00000264020,118544542,118566035,265
ENST00000264021,118544542,118565931,265
ENST00000264021,118544542,118565931,265
ENST00000264025,119660991,119729200,654
ENST00000264025,119660991,119729200,654
ENST00000264027,121292770,121313410,121
ENST00000264027,121292770,121313410,121
ENST00000264028,118572408,118603033,338
ENST00000264028,118572408,118603033,338
ENST00000264029,118657315,118679650,281
ENST00000264029,118657315,118679650,281
ENST00000264031,118956297,118958559,100
ENST00000264031,118956297,118958559,100
ENST00000264033,119206338,119308149,771
ENST00000264033,119206338,119308149,771
ENST00000264036,119308528,119317130,108
ENST00000264036,119308528,119317130,108
ENST00000264037,121102665,121190806,805
ENST00000264037,121102665,121190806,805
ENST00000264555,576469,612222,472
ENST00000265458,29391524,29393844,67
ENST00000265458,29391524,29393844,67
ENST00000265459,64606173,64723197,728
ENST00000265459,64606173,64723197,728
ENST00000265460,61755388,61788517,235
ENST00000265460,61755388,61788517,235
ENST00000265462,64318120,64321811,125
ENST00000265462,64318120,64321811,125
ENST00000265465,65261961,65298685,239
ENST00000265465,65261961,65298685,239
ENST00000265471,62615295,62621986,114
ENST00000265471,62615295,62621986,114
ENST00000265636,68460812,68615252,1235
ENST00000265636,68460812,68615252,1235
ENST00000265637,68460751,68615334,1235
ENST00000265637,68460751,68615334,1235
ENST00000265641,68754882,68841916,688
ENST00000265641,68754882,68841916,688
ENST00000265643,68684543,68691175,104
ENST00000265643,68684543,68691175,104
ENST00000265651,33740943,33774520,350
ENST00000265651,33740943,33774520,350
ENST00000265654,33542330,33599494,432
ENST00000265654,33542330,33599494,432
ENST00000265686,68039024,68050895,186
ENST00000265686,68039024,68050895,186
ENST00000265689,68052858,68121388,533
ENST00000265689,68052858,68121388,533
ENST00000265838,108121566,108147603,308
ENST00000265838,108121566,108147603,308
ENST00000265840,107591146,107666779,764
ENST00000265840,107591146,107666779,764
ENST00000265843,108505434,108593768,870
ENST00000265843,108505434,108593768,870
ENST00000265881,114439466,114450279,147
ENST00000265881,114439466,114450279,147
ENST00000265909,130866249,130916479,534
ENST00000265909,130866249,130916479,534
ENST00000265963,18322566,18367045,493
ENST00000265963,18322566,18367045,493
ENST00000265965,17788047,18013047,1501
ENST00000265965,17788047,18013047,1501
ENST00000265968,19182029,19201983,311
ENST00000265968,19182029,19201983,311
ENST00000265969,17734780,17783057,497
ENST00000265969,17734780,17783057,497
ENST00000265970,17086571,17169741,616
ENST00000265970,17086571,17169741,616
ENST00000265978,6211344,6234711,212
ENST00000265978,6211344,6234711,212
ENST00000265981,10511672,10541187,350
ENST00000265981,10511672,10541187,350
ENST00000265983,6431048,6440987,148
ENST00000265983,6431048,6440987,148
ENST00000270115,537526,554912,409
ENST00000270176,65525082,65538704,114
ENST00000270176,65525082,65538704,114
ENST00000273550,61964284,61967634,75
ENST00000273550,61964284,61967634,75
ENST00000275517,65077452,65084040,90
ENST00000275517,65077452,65084040,90
ENST00000278174,13388007,13463222,560
ENST00000278174,13388007,13463222,560
ENST00000278175,10305072,10307397,96
ENST00000278175,10305072,10307397,96
ENST00000278187,22668107,22812996,1272
ENST00000278187,22668107,22812996,1272
ENST00000278193,27494417,27506769,145
ENST00000278193,27494417,27506769,145
ENST00000278198,40114202,40294114,1299
ENST00000278198,40114202,40294114,1299
ENST00000278200,31432401,31509622,397
ENST00000278200,31432401,31509622,397
ENST00000278222,18231354,18236802,138
ENST00000278222,18231354,18236802,138
ENST00000278224,3000928,3057418,580
ENST00000278243,3808559,3826371,288
ENST00000278243,3808559,3826371,288
ENST00000278279,62578808,62591523,119
ENST00000278279,62578808,62591523,119
ENST00000278282,62419032,62423195,153
ENST00000278282,62419032,62423195,153
ENST00000278302,5596108,5612952,401
ENST00000278302,5596108,5612952,401
ENST00000278314,6997084,7020346,271
ENST00000278314,6997084,7020346,271
ENST00000278317,1919702,1938702,419
ENST00000278319,6926425,6958047,380
ENST00000278319,6926425,6958047,380
ENST00000278353,43680737,43856615,1380
ENST00000278353,43680737,43856615,1380
ENST00000278379,35251204,35419558,1420
ENST00000278379,35251204,35419558,1420
ENST00000278385,35189890,35229244,372
ENST00000278385,35189890,35229244,372
ENST00000278386,35139285,35229333,817
ENST00000278386,35139285,35229333,817
ENST00000278400,58710082,58731974,271
ENST00000278400,58710082,58731974,271
ENST00000278407,57597684,57614848,201
ENST00000278407,57597684,57614848,201
ENST00000278409,55993680,55994625,242
ENST00000278409,55993680,55994625,242
ENST00000278412,57325987,57335892,113
ENST00000278412,57325987,57335892,113
ENST00000278422,57712592,57740973,332
ENST00000278422,57712592,57740973,332
ENST00000278426,57484533,57515702,296
ENST00000278426,57484533,57515702,296
ENST00000278460,46936760,47162247,1575
ENST00000278460,46936760,47162247,1575
ENST00000278483,86302239,86345943,576
ENST00000278483,86302239,86345943,576
ENST00000278499,95173147,95232541,377
ENST00000278499,95173147,95232541,377
ENST00000278505,95089845,95132645,479
ENST00000278505,95089845,95132645,479
ENST00000278520,96352768,96387904,288
ENST00000278520,96352768,96387904,288
ENST00000278544,76860949,77022925,1541
ENST00000278544,76860949,77022925,1541
ENST00000278550,78652828,79441030,6266
ENST00000278550,78652828,79441030,6266
ENST00000278568,77322947,77474060,1216
ENST00000278568,77322947,77474060,1216
ENST00000278572,75399529,75405688,114
ENST00000278572,75399529,75405688,114
ENST00000278590,110093391,110171841,785
ENST00000278590,110093391,110171841,785
ENST00000278601,111918912,111926871,138
ENST00000278601,111918912,111926871,138
ENST00000278612,108157214,108222638,495
ENST00000278612,108157214,108222638,495
ENST00000278616,108223410,108369041,1102
ENST00000278616,108223410,108369041,1102
ENST00000278618,106077661,106098695,152
ENST00000278618,106077661,106098695,152
ENST00000278671,72097291,72103297,97
ENST00000278671,72097291,72103297,97
ENST00000278742,130159781,130210362,522
ENST00000278742,130159781,130210362,522
ENST00000278756,130070567,130144804,829
ENST00000278756,130070567,130144804,829
ENST00000278823,62593213,62601865,78
ENST00000278823,62593213,62601865,78
ENST00000278826,61362373,61369509,90
ENST00000278826,61362373,61369509,90
ENST00000278829,61873525,61891545,232
ENST00000278829,61873525,61891545,232
ENST00000278833,62613256,62615116,87
ENST00000278833,62613256,62615116,87
ENST00000278836,61752635,61788518,247
ENST00000278836,61752635,61788518,247
ENST00000278840,61828299,61867354,536
ENST00000278840,61828299,61867354,536
ENST00000278845,62602218,62612524,106
ENST00000278845,62602218,62612524,106
ENST00000278849,62123997,62152752,381
ENST00000278849,62123997,62152752,381
ENST00000278853,60867541,60875687,114
ENST00000278853,60867541,60875687,114
ENST00000278855,60040408,60048044,146
ENST00000278855,60040408,60048044,146
ENST00000278856,62832910,62839590,188
ENST00000278856,62832910,62839590,188
ENST00000278865,60056664,60071115,220
ENST00000278865,60056664,60071115,220
ENST00000278888,60088663,60098467,170
ENST00000278888,60088663,60098467,170
ENST00000278893,62690275,62706315,255
ENST00000278893,62690275,62706315,255
ENST00000278903,125569476,125584684,201
ENST00000278903,125569476,125584684,201
ENST00000278916,125625976,125655506,310
ENST00000278916,125625976,125655506,310
ENST00000278919,125442880,125496265,626
ENST00000278919,125442880,125496265,626
ENST00000278927,124753125,124762290,150
ENST00000278927,124753125,124762290,150
ENST00000278935,117327853,117413266,682
ENST00000278935,117327853,117413266,682
ENST00000278937,118253415,118264297,192
ENST00000278937,118253415,118264297,192
ENST00000278947,118162805,118176639,284
ENST00000278947,118162805,118176639,284
ENST00000278949,118226689,118252365,312
ENST00000278949,118226689,118252365,312
ENST00000278951,117179180,117197444,242
ENST00000278951,117179180,117197444,242
ENST00000278968,117199393,117204782,149
ENST00000278968,117199393,117204782,149
ENST00000279146,67483025,67491103,123
ENST00000279146,67483025,67491103,123
ENST00000279147,69665562,69675353,160
ENST00000279147,69665562,69675353,160
ENST00000279168,64934470,64935893,61
ENST00000279168,64934470,64935893,61
ENST00000279178,63369784,63410294,444
ENST00000279178,63369784,63410294,444
ENST00000279206,64226273,64230016,109
ENST00000279206,64226273,64230016,109
ENST00000279227,64206669,64223891,210
ENST00000279227,64206669,64223891,210
ENST00000279230,64251529,64267923,230
ENST00000279230,64251529,64267923,230
ENST00000279242,65122320,65127371,57
ENST00000279242,65122320,65127371,57
ENST00000279247,65181927,65212006,286
ENST00000279247,65181927,65212006,286
ENST00000279249,65314865,65322417,110
ENST00000279249,65314865,65322417,110
ENST00000279259,65120637,65122153,51
ENST00000279259,65120637,65122153,51
ENST00000279263,65111871,65116230,57
ENST00000279263,65111871,65116230,57
ENST00000279281,65096213,65111862,171
ENST00000279281,65096213,65111862,171
ENST00000279441,102770501,102780628,144
ENST00000279441,102770501,102780628,144
ENST00000279452,35176627,35229322,531
ENST00000279452,35176627,35229322,531
ENST00000279463,99819531,100358885,5348
ENST00000279463,99819531,100358885,5348
ENST00000279783,56346038,56346998,74
ENST00000279783,56346038,56346998,74
ENST00000279791,56462468,56463401,91
ENST00000279791,56462468,56463401,91
ENST00000279839,94962619,94973556,179
ENST00000279839,94962619,94973556,179
ENST00000279968,125097243,125111579,209
ENST00000279968,125097243,125111579,209
ENST00000280241,83455011,84317339,7850
ENST00000280241,83455011,84317339,7850
ENST00000280245,85855100,85920021,754
ENST00000280245,85855100,85920021,754
ENST00000280258,86800541,86811233,135
ENST00000280258,86800541,86811233,135
ENST00000280325,111245724,111286401,507
ENST00000280325,111245724,111286401,507
ENST00000280346,112025407,112064404,398
ENST00000280346,112025407,112064404,398
ENST00000280350,112067797,112074017,143
ENST00000280350,112067797,112074017,143
ENST00000280352,112074288,112085150,139
ENST00000280352,112074288,112085150,139
ENST00000280357,112143259,112164094,194
ENST00000280357,112143259,112164094,194
ENST00000280358,112167371,112172556,95
ENST00000280358,112167371,112172556,95
ENST00000280362,112226427,112233973,130
ENST00000280362,112226427,112233973,130
ENST00000280467,26691657,26721999,365
ENST00000280467,26691657,26721999,365
ENST00000280704,18412330,18451243,624
ENST00000280704,18412330,18451243,624
ENST00000280706,18455855,18479601,569
ENST00000280706,18455855,18479601,569
ENST00000280734,18698778,18704785,114
ENST00000280734,18698778,18704785,114
ENST00000281030,78063860,78068351,139
ENST00000281030,78063860,78068351,139
ENST00000281031,78068296,78079862,184
ENST00000281031,78068296,78079862,184
ENST00000281038,78435967,78574864,1299
ENST00000281038,78435967,78574864,1299
ENST00000281182,134253567,134265855,120
ENST00000281182,134253567,134265855,120
ENST00000281187,134224670,134247788,178
ENST00000281187,134224670,134247788,178
ENST00000281268,26559032,26567094,206
ENST00000281268,26559032,26567094,206
ENST00000281428,128693915,128813266,1084
ENST00000281428,128693915,128813266,1084
ENST00000281437,129375847,129452279,687
ENST00000281437,129375847,129452279,687
ENST00000281441,129815847,129860003,577
ENST00000281441,129815847,129860003,577
ENST00000282032,30323103,30338223,215
ENST00000282032,30323103,30338223,215
ENST00000282091,13492053,13495997,97
ENST00000282091,13492053,13495997,97
ENST00000282096,14643803,14872044,1332
ENST00000282096,14643803,14872044,1332
ENST00000282249,106687183,107018445,2817
ENST00000282249,106687183,107018445,2817
ENST00000282251,107326359,107457825,1514
ENST00000282251,107326359,107457825,1514
ENST00000282441,102110446,102233424,1077
ENST00000282441,102110446,102233424,1077
ENST00000282499,105610072,105982090,2519
ENST00000282499,105610072,105982090,2519
ENST00000284240,119415475,119423172,106
ENST00000284240,119415475,119423172,106
ENST00000284259,121024092,121089607,411
ENST00000284259,121024092,121089607,411
ENST00000284273,122655721,122814473,1525
ENST00000284273,122655721,122814473,1525
ENST00000284287,124569996,124571374,60
ENST00000284287,124569996,124571374,60
ENST00000284288,124611427,124620356,135
ENST00000284288,124611427,124620356,135
ENST00000284290,124622874,124635398,189
ENST00000284290,124622874,124635398,189
ENST00000284292,124739941,124747210,109
ENST00000284292,124739941,124747210,109
ENST00000287143,57376768,57381150,154
ENST00000287143,57376768,57381150,154
ENST00000287156,57551661,57567672,180
ENST00000287156,57551661,57567672,180
ENST00000287169,57668113,57701182,361
ENST00000287169,57668113,57701182,361
ENST00000287275,58834064,58844704,215
ENST00000287275,58834064,58844704,215
ENST00000288937,6680384,6683340,130
ENST00000288937,6680384,6683340,130
ENST00000289488,72080849,72096895,177
ENST00000289488,72080849,72096895,177
ENST00000289575,75151106,75206549,404
ENST00000289575,75151106,75206549,404
ENST00000292067,118193962,118213359,191
ENST00000292067,118193962,118213359,191
ENST00000292079,117820056,117824744,172
ENST00000292079,117820056,117824744,172
ENST00000292144,118344364,118353837,305
ENST00000292144,118344364,118353837,305
ENST00000292174,118883891,118897787,174
ENST00000292174,118883891,118897787,174
ENST00000292199,119168728,119184014,128
ENST00000292199,119168728,119184014,128
ENST00000292896,5268344,5505652,77
ENST00000292896,5268344,5505652,77
ENST00000292901,5232677,5234483,122
ENST00000292901,5232677,5234483,122
ENST00000293880,57325985,57335851,113
ENST00000293880,57325985,57335851,113
ENST00000294053,72285494,72434531,838
ENST00000294053,72285494,72434531,838
ENST00000294064,74988932,75010907,167
ENST00000294064,74988932,75010907,167
ENST00000294066,64784917,64803214,164
ENST00000294066,64784917,64803214,164
ENST00000294072,61348804,61361882,135
ENST00000294072,61348804,61361882,135
ENST00000294117,62707675,62709201,107
ENST00000294117,62707675,62709201,107
ENST00000294119,62676497,62679055,125
ENST00000294119,62676497,62679055,125
ENST00000294161,62728111,62736243,188
ENST00000294161,62728111,62736243,188
ENST00000294168,62771395,62787342,219
ENST00000294168,62771395,62787342,219
ENST00000294172,62792129,62805440,146
ENST00000294172,62792129,62805440,146
ENST00000294179,62806859,62832051,253
ENST00000294179,62806859,62832051,253
ENST00000294187,65375193,65382638,123
ENST00000294187,65375193,65382638,123
ENST00000294244,63813455,63827716,201
ENST00000294244,63813455,63827716,201
ENST00000294256,65127278,65134532,81
ENST00000294256,65127278,65134532,81
ENST00000294258,65084221,65088398,96
ENST00000294258,65084221,65088398,96
ENST00000294288,67518911,67523446,83
ENST00000294288,67518911,67523446,83
ENST00000294304,68312590,68449275,1385
ENST00000294304,68312590,68449275,1385
ENST00000294309,69048931,69090597,660
ENST00000294309,69048931,69090597,660
ENST00000294312,69698237,69704022,134
ENST00000294312,69698237,69704022,134
ENST00000295663,10330659,10410838,1058
ENST00000295663,10330659,10410838,1058
ENST00000298050,93330741,93438470,924
ENST00000298050,93330741,93438470,924
ENST00000298198,74330315,74398433,706
ENST00000298198,74330315,74398433,706
ENST00000298223,72216793,72221950,97
ENST00000298223,72216793,72221950,97
ENST00000298229,72224766,72239147,122
ENST00000298229,72224766,72239147,122
ENST00000298231,72239076,72244176,81
ENST00000298231,72239076,72244176,81
ENST00000298251,124919204,124936047,205
ENST00000298251,124919204,124936047,205
ENST00000298281,83156987,83187451,269
ENST00000298281,83156987,83187451,269
ENST00000298282,125164750,125433389,2391
ENST00000298282,125164750,125433389,2391
ENST00000298317,126202095,126211650,196
ENST00000298317,126202095,126211650,196
ENST00000298815,100687287,100993941,3163
ENST00000298815,100687287,100993941,3163
ENST00000298838,47177521,47186434,109
ENST00000298838,47177521,47186434,109
ENST00000298852,47418774,47426439,160
ENST00000298852,47418774,47426439,160
ENST00000298854,47437763,47449136,183
ENST00000298854,47437763,47449136,183
ENST00000298923,20599593,20654890,677
ENST00000298923,20599593,20654890,677
ENST00000298925,20669570,21575681,8495
ENST00000298925,20669570,21575681,8495
ENST00000298966,93478471,93543391,640
ENST00000298966,93478471,93543391,640
ENST00000299001,94567367,94621421,497
ENST00000299001,94567367,94621421,497
ENST00000299004,94706430,94799539,711
ENST00000299004,94706430,94799539,711
